"idx","session","sess","cond","block","trial","trial_within_block","rt","action","outcome","score","reversal","choice","opt_act","opt"
3,"fmri","fMRI","Mixed",3,1,1,1.11343999999929,0,0,260,0,1,0,0
3,"fmri","fMRI","Mixed",3,2,2,0.296310000000148,0,1,260,0,1,0,0
3,"fmri","fMRI","Mixed",3,3,3,0.249959999999962,0,0,260,0,1,0,0
3,"fmri","fMRI","Mixed",3,4,4,0.220629999999797,1,0,260,0,0,0,1
3,"fmri","fMRI","Mixed",3,5,5,0.740069999999836,1,1,260,0,0,0,1
3,"fmri","fMRI","Mixed",3,6,6,0.718830000000349,1,1,260,0,0,0,1
3,"fmri","fMRI","Mixed",3,7,7,1.08288000000026,1,1,260,0,0,0,1
3,"fmri","fMRI","Mixed",3,8,8,0.248250000000176,1,1,260,0,0,0,1
3,"fmri","fMRI","Mixed",3,9,9,0.0837099999998614,1,0,260,0,0,0,1
3,"fmri","fMRI","Mixed",3,10,10,0.515109999999595,0,0,260,0,1,0,0
3,"fmri","fMRI","Mixed",3,11,11,0.520270000000117,0,0,260,0,1,0,0
3,"fmri","fMRI","Mixed",3,12,12,0.369389999999747,0,0,260,0,1,0,0
3,"fmri","fMRI","Mixed",3,13,13,0.0736299999999872,1,0,260,1,0,0,1
3,"fmri","fMRI","Mixed",3,14,14,0.518340000000215,1,0,260,0,0,1,0
3,"fmri","fMRI","Mixed",3,15,15,0.519310000000161,1,1,260,0,0,1,0
3,"fmri","fMRI","Mixed",3,16,16,0.489259999999959,1,0,260,0,0,1,0
3,"fmri","fMRI","Mixed",3,17,17,0.444680000000247,1,0,260,0,0,1,0
3,"fmri","fMRI","Mixed",3,18,18,0.444579999999789,0,1,260,0,1,1,1
3,"fmri","fMRI","Mixed",3,19,19,1.23061000000096,0,0,260,0,1,1,1
3,"fmri","fMRI","Mixed",3,20,20,0.44387999999978,0,1,260,0,1,1,1
3,"fmri","fMRI","Mixed",3,21,21,0.486659999999787,0,1,260,0,1,1,1
3,"fmri","fMRI","Mixed",3,22,22,0.940369999999987,0,1,260,0,1,1,1
3,"fmri","fMRI","Mixed",3,23,23,0.48478000000037,0,1,260,0,1,1,1
3,"fmri","fMRI","Mixed",3,24,24,0.248230000000063,0,1,260,0,1,1,1
3,"fmri","fMRI","Mixed",3,25,25,0.413430000000076,0,1,260,1,1,1,1
3,"fmri","fMRI","Mixed",3,26,26,0.16667000000011,0,0,260,0,1,0,0
3,"fmri","fMRI","Mixed",3,27,27,0.443469999999934,1,1,260,0,0,0,1
3,"fmri","fMRI","Mixed",3,28,28,0.248879999999872,1,1,260,0,0,0,1
3,"fmri","fMRI","Mixed",3,29,29,0.248050000000063,1,1,260,0,0,0,1
3,"fmri","fMRI","Mixed",3,30,30,0.720930000000095,1,1,260,0,0,0,1
3,"fmri","fMRI","Mixed",3,31,31,0.165949999999896,1,1,260,0,0,0,1
3,"fmri","fMRI","Mixed",3,32,32,0.408479999999912,1,1,260,0,0,0,1
3,"fmri","fMRI","Mixed",3,33,33,0.248330000000152,1,1,260,0,0,0,1
3,"fmri","fMRI","Mixed",3,34,34,0.0841400000000476,1,1,260,0,0,0,1
3,"fmri","fMRI","Mixed",3,35,35,0.0834100000000433,1,1,260,0,0,0,1
3,"fmri","fMRI","Positive",1,36,1,0.978129999999993,0,0,330,0,1,0,0
3,"fmri","fMRI","Positive",1,37,2,0.148889999999938,1,1,330,0,0,0,1
3,"fmri","fMRI","Positive",1,38,3,0.643029999999968,1,1,330,0,0,0,1
3,"fmri","fMRI","Positive",1,39,4,0.563370000000404,1,1,330,0,0,0,1
3,"fmri","fMRI","Positive",1,40,5,0.876189999999397,1,1,330,0,0,0,1
3,"fmri","fMRI","Positive",1,41,6,0.655750000000282,1,1,330,0,0,0,1
3,"fmri","fMRI","Positive",1,42,7,0.566019999999952,1,0,330,0,0,0,1
3,"fmri","fMRI","Positive",1,43,8,0.222330000000184,0,0,330,0,1,0,0
3,"fmri","fMRI","Positive",1,44,9,0.89177999999977,0,0,330,0,1,0,0
3,"fmri","fMRI","Positive",1,45,10,0.0740900000000408,0,0,330,0,1,0,0
3,"fmri","fMRI","Positive",1,46,11,0.365740000000315,1,1,330,0,0,0,1
3,"fmri","fMRI","Positive",1,47,12,0.64165999999986,1,1,330,0,0,0,1
3,"fmri","fMRI","Positive",1,48,13,0.566750000000013,1,1,330,1,0,0,1
3,"fmri","fMRI","Positive",1,49,14,0.646680000000316,1,0,330,0,0,1,0
3,"fmri","fMRI","Positive",1,50,15,0.444119999999657,1,0,330,0,0,1,0
3,"fmri","fMRI","Positive",1,51,16,0.66726999999949,0,1,330,0,1,1,1
3,"fmri","fMRI","Positive",1,52,17,0.328440000000029,0,1,330,0,1,1,1
3,"fmri","fMRI","Positive",1,53,18,0.329890000000233,0,1,330,0,1,1,1
3,"fmri","fMRI","Positive",1,54,19,0.489989999999864,0,0,330,0,1,1,1
3,"fmri","fMRI","Positive",1,55,20,0.222550000000183,0,0,330,0,1,1,1
3,"fmri","fMRI","Positive",1,56,21,0.517630000000139,0,1,330,0,1,1,1
3,"fmri","fMRI","Positive",1,57,22,0.487409999999983,0,1,330,0,1,1,1
3,"fmri","fMRI","Positive",1,58,23,0.166070000000019,0,1,330,0,1,1,1
3,"fmri","fMRI","Positive",1,59,24,0.329799999999977,0,1,330,0,1,1,1
3,"fmri","fMRI","Positive",1,60,25,0.486399999999605,0,0,330,1,1,1,1
3,"fmri","fMRI","Positive",1,61,26,0.588909999999942,1,1,330,0,0,0,1
3,"fmri","fMRI","Positive",1,62,27,0.329879999999804,1,0,330,0,0,0,1
3,"fmri","fMRI","Positive",1,63,28,0.372350000000097,1,1,330,0,0,0,1
3,"fmri","fMRI","Positive",1,64,29,0.0840900000000318,1,1,330,0,0,0,1
3,"fmri","fMRI","Positive",1,65,30,0.411689999999936,1,0,330,0,0,0,1
3,"fmri","fMRI","Positive",1,66,31,0.444609999999471,1,1,330,0,0,0,1
3,"fmri","fMRI","Positive",1,67,32,0.567289999999986,1,1,330,0,0,0,1
3,"fmri","fMRI","Positive",1,68,33,0.407779999999946,1,1,330,0,0,0,1
3,"fmri","fMRI","Positive",1,69,34,0.331429999999898,1,1,330,0,0,0,1
3,"fmri","fMRI","Positive",1,70,35,0.409759999999864,1,1,330,0,0,0,1
3,"fmri","fMRI","Negative",2,71,1,0.848860000000428,1,0,170,0,0,1,0
3,"fmri","fMRI","Negative",2,72,2,0.297559999999867,0,0,170,0,1,1,1
3,"fmri","fMRI","Negative",2,73,3,0.14806000000015,0,1,170,0,1,1,1
3,"fmri","fMRI","Negative",2,74,4,0.248150000000095,0,0,170,0,1,1,1
3,"fmri","fMRI","Negative",2,75,5,0.147699999999908,1,0,170,0,0,1,0
3,"fmri","fMRI","Negative",2,76,6,0.593550000000004,1,0,170,0,0,1,0
3,"fmri","fMRI","Negative",2,77,7,0.889899999999628,1,0,170,0,0,1,0
3,"fmri","fMRI","Negative",2,78,8,0.297950000000185,0,1,170,0,1,1,1
3,"fmri","fMRI","Negative",2,79,9,0.406599999999912,0,1,170,0,1,1,1
3,"fmri","fMRI","Negative",2,80,10,0.413839999999659,0,1,170,0,1,1,1
3,"fmri","fMRI","Negative",2,81,11,0.327770000000015,0,1,170,0,1,1,1
3,"fmri","fMRI","Negative",2,82,12,0.25022000000002,0,1,170,0,1,1,1
3,"fmri","fMRI","Negative",2,83,13,0.167559999999966,0,1,170,1,1,1,1
3,"fmri","fMRI","Negative",2,84,14,0.166709999999966,0,1,170,0,1,0,0
3,"fmri","fMRI","Negative",2,85,15,0.642919999999563,0,1,170,0,1,0,0
3,"fmri","fMRI","Negative",2,86,16,0.489670000000004,0,0,170,0,1,0,0
3,"fmri","fMRI","Negative",2,87,17,0.0742299999999858,0,0,170,0,1,0,0
3,"fmri","fMRI","Negative",2,88,18,0.589699999999624,1,1,170,0,0,0,1
3,"fmri","fMRI","Negative",2,89,19,0.408870000000107,1,1,170,0,0,0,1
3,"fmri","fMRI","Negative",2,90,20,0.247810000000243,1,1,170,0,0,0,1
3,"fmri","fMRI","Negative",2,91,21,0.641680000000363,1,1,170,0,0,0,1
3,"fmri","fMRI","Negative",2,92,22,0.56296000000043,1,0,170,0,0,0,1
3,"fmri","fMRI","Negative",2,93,23,0.445300000000159,1,1,170,0,0,0,1
3,"fmri","fMRI","Negative",2,94,24,0.407449999999827,1,0,170,0,0,0,1
3,"fmri","fMRI","Negative",2,95,25,0.222010000000054,1,0,170,1,0,0,1
3,"fmri","fMRI","Negative",2,96,26,0.593590000000106,0,1,170,0,1,1,1
3,"fmri","fMRI","Negative",2,97,27,0.329190000000111,0,1,170,0,1,1,1
3,"fmri","fMRI","Negative",2,98,28,0.485059999999791,0,0,170,0,1,1,1
3,"fmri","fMRI","Negative",2,99,29,0.441130000000072,0,1,170,0,1,1,1
3,"fmri","fMRI","Negative",2,100,30,0.792160000000621,0,0,170,0,1,1,1
3,"fmri","fMRI","Negative",2,101,31,0.295600000000007,0,1,170,0,1,1,1
3,"fmri","fMRI","Negative",2,102,32,0.0840299999999559,0,1,170,0,1,1,1
3,"fmri","fMRI","Negative",2,103,33,0.57410999999999,0,0,170,0,1,1,1
3,"fmri","fMRI","Negative",2,104,34,0.445079999999706,1,0,170,0,0,1,0
3,"fmri","fMRI","Negative",2,105,35,0.520450000000352,1,0,170,0,0,1,0
3,"pre_stim","Pre-Stim","Mixed",1,1,1,2.117,1,1,210,0,0,1,0
3,"pre_stim","Pre-Stim","Mixed",1,2,2,0.9,1,0,210,0,0,1,0
3,"pre_stim","Pre-Stim","Mixed",1,3,3,0.15,0,1,210,0,1,1,1
3,"pre_stim","Pre-Stim","Mixed",1,4,4,0.634,0,1,210,0,1,1,1
3,"pre_stim","Pre-Stim","Mixed",1,5,5,0.834,0,1,210,0,1,1,1
3,"pre_stim","Pre-Stim","Mixed",1,6,6,0.188,0,1,210,0,1,1,1
3,"pre_stim","Pre-Stim","Mixed",1,7,7,0.05,0,1,210,0,1,1,1
3,"pre_stim","Pre-Stim","Mixed",1,8,8,0.733,0,0,210,0,1,1,1
3,"pre_stim","Pre-Stim","Mixed",1,9,9,0.416,1,1,210,0,0,1,0
3,"pre_stim","Pre-Stim","Mixed",1,10,10,0.2,1,0,210,0,0,1,0
3,"pre_stim","Pre-Stim","Mixed",1,11,11,0.483,1,0,210,0,0,1,0
3,"pre_stim","Pre-Stim","Mixed",1,12,12,0.283,1,0,210,0,0,1,0
3,"pre_stim","Pre-Stim","Mixed",1,13,13,0.45,0,1,210,1,1,1,1
3,"pre_stim","Pre-Stim","Mixed",1,14,14,0.183,0,0,210,0,1,0,0
3,"pre_stim","Pre-Stim","Mixed",1,15,15,0.237,0,0,210,0,1,0,0
3,"pre_stim","Pre-Stim","Mixed",1,16,16,0.233,1,0,210,0,0,0,1
3,"pre_stim","Pre-Stim","Mixed",1,17,17,0.2,1,1,210,0,0,0,1
3,"pre_stim","Pre-Stim","Mixed",1,18,18,0.167,1,1,210,0,0,0,1
3,"pre_stim","Pre-Stim","Mixed",1,19,19,0.15,1,1,210,0,0,0,1
3,"pre_stim","Pre-Stim","Mixed",1,20,20,0.151,1,0,210,0,0,0,1
3,"pre_stim","Pre-Stim","Mixed",1,21,21,0.234,1,1,210,0,0,0,1
3,"pre_stim","Pre-Stim","Mixed",1,22,22,0.184,1,1,210,0,0,0,1
3,"pre_stim","Pre-Stim","Mixed",1,23,23,0.144,1,1,210,0,0,0,1
3,"pre_stim","Pre-Stim","Mixed",1,24,24,0.067,1,1,210,0,0,0,1
3,"pre_stim","Pre-Stim","Mixed",1,25,25,0.633,1,1,210,1,0,0,1
3,"pre_stim","Pre-Stim","Mixed",1,26,26,0.067,1,0,210,0,0,1,0
3,"pre_stim","Pre-Stim","Mixed",1,27,27,0.219,1,1,210,0,0,1,0
3,"pre_stim","Pre-Stim","Mixed",1,28,28,1.033,1,1,210,0,0,1,0
3,"pre_stim","Pre-Stim","Mixed",1,29,29,0.217,1,1,210,0,0,1,0
3,"pre_stim","Pre-Stim","Mixed",1,30,30,0.066,1,0,210,0,0,1,0
3,"pre_stim","Pre-Stim","Mixed",1,31,31,0.833,0,1,210,0,1,1,1
3,"pre_stim","Pre-Stim","Mixed",1,32,32,0.117,0,0,210,0,1,1,1
3,"pre_stim","Pre-Stim","Mixed",1,33,33,0.219,0,1,210,0,1,1,1
3,"pre_stim","Pre-Stim","Mixed",1,34,34,0.133,0,1,210,0,1,1,1
3,"pre_stim","Pre-Stim","Mixed",1,35,35,0.167,0,1,210,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,36,1,0.367,1,0,330,0,0,1,0
3,"pre_stim","Pre-Stim","Positive",3,37,2,0.067,1,0,330,0,0,1,0
3,"pre_stim","Pre-Stim","Positive",3,38,3,0.133,0,0,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,39,4,0.079,0,1,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,40,5,0.05,0,1,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,41,6,0.084,0,1,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,42,7,0.817,0,1,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,43,8,0.684,0,1,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,44,9,0.316,0,1,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,45,10,0.2,0,0,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,46,11,0.133,0,1,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,47,12,0.666,1,0,330,0,0,1,0
3,"pre_stim","Pre-Stim","Positive",3,48,13,0.186,1,0,330,1,0,1,0
3,"pre_stim","Pre-Stim","Positive",3,49,14,0.367,1,1,330,0,0,0,1
3,"pre_stim","Pre-Stim","Positive",3,50,15,0.234,1,1,330,0,0,0,1
3,"pre_stim","Pre-Stim","Positive",3,51,16,0.05,1,1,330,0,0,0,1
3,"pre_stim","Pre-Stim","Positive",3,52,17,0.083,1,1,330,0,0,0,1
3,"pre_stim","Pre-Stim","Positive",3,53,18,0.029,1,1,330,0,0,0,1
3,"pre_stim","Pre-Stim","Positive",3,54,19,0.201,1,1,330,0,0,0,1
3,"pre_stim","Pre-Stim","Positive",3,55,20,1.768,1,0,330,0,0,0,1
3,"pre_stim","Pre-Stim","Positive",3,56,21,0.75,1,1,330,0,0,0,1
3,"pre_stim","Pre-Stim","Positive",3,57,22,0.717,0,0,330,0,1,0,0
3,"pre_stim","Pre-Stim","Positive",3,58,23,0.122,0,0,330,0,1,0,0
3,"pre_stim","Pre-Stim","Positive",3,59,24,0.078,0,1,330,0,1,0,0
3,"pre_stim","Pre-Stim","Positive",3,60,25,0.03,0,1,330,1,1,0,0
3,"pre_stim","Pre-Stim","Positive",3,61,26,0.2,0,1,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,62,27,0.083,0,1,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,63,28,0.052,0,0,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,64,29,0.077,0,1,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,65,30,0.267,0,1,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,66,31,0.051,0,1,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,67,32,0.03,0,1,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,68,33,0.066,0,0,330,0,1,1,1
3,"pre_stim","Pre-Stim","Positive",3,69,34,0.078,1,0,330,0,0,1,0
3,"pre_stim","Pre-Stim","Positive",3,70,35,0.2,1,0,330,0,0,1,0
3,"pre_stim","Pre-Stim","Negative",2,71,1,0.45,0,0,110,0,1,0,0
3,"pre_stim","Pre-Stim","Negative",2,72,2,0.283,0,0,110,0,1,0,0
3,"pre_stim","Pre-Stim","Negative",2,73,3,0.567,1,1,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,74,4,0.134,1,1,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,75,5,0.129,1,1,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,76,6,0.03,1,1,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,77,7,0.783,1,1,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,78,8,0.833,1,0,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,79,9,0.283,1,1,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,80,10,1.034,1,1,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,81,11,6.45,1,1,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,82,12,0.651,1,1,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,83,13,0.029,1,0,110,1,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,84,14,0.12,1,1,110,0,0,1,0
3,"pre_stim","Pre-Stim","Negative",2,85,15,0.117,1,0,110,0,0,1,0
3,"pre_stim","Pre-Stim","Negative",2,86,16,0.112,1,1,110,0,0,1,0
3,"pre_stim","Pre-Stim","Negative",2,87,17,0.684,0,1,110,0,1,1,1
3,"pre_stim","Pre-Stim","Negative",2,88,18,0.03,0,1,110,0,1,1,1
3,"pre_stim","Pre-Stim","Negative",2,89,19,0.052,0,0,110,0,1,1,1
3,"pre_stim","Pre-Stim","Negative",2,90,20,0.366,0,0,110,0,1,1,1
3,"pre_stim","Pre-Stim","Negative",2,91,21,0.076,0,1,110,0,1,1,1
3,"pre_stim","Pre-Stim","Negative",2,92,22,0.066,0,1,110,0,1,1,1
3,"pre_stim","Pre-Stim","Negative",2,93,23,0.283,0,1,110,0,1,1,1
3,"pre_stim","Pre-Stim","Negative",2,94,24,0.317,0,1,110,0,1,1,1
3,"pre_stim","Pre-Stim","Negative",2,95,25,0.701,0,1,110,1,1,1,1
3,"pre_stim","Pre-Stim","Negative",2,96,26,0.367,0,1,110,0,1,0,0
3,"pre_stim","Pre-Stim","Negative",2,97,27,0.3,0,0,110,0,1,0,0
3,"pre_stim","Pre-Stim","Negative",2,98,28,0.567,1,1,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,99,29,0.201,1,1,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,100,30,0.817,1,1,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,101,31,0.384,1,1,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,102,32,0.029,1,1,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,103,33,0.767,1,1,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,104,34,0.617,1,0,110,0,0,0,1
3,"pre_stim","Pre-Stim","Negative",2,105,35,0.383,0,0,110,0,1,0,0
3,"post_stim","Post-Stim","Mixed",1,1,1,0.417,1,0,190,0,0,1,0
3,"post_stim","Post-Stim","Mixed",1,2,2,1.217,1,0,190,0,0,1,0
3,"post_stim","Post-Stim","Mixed",1,3,3,0.65,0,1,190,0,1,1,1
3,"post_stim","Post-Stim","Mixed",1,4,4,0.717,0,1,190,0,1,1,1
3,"post_stim","Post-Stim","Mixed",1,5,5,0.75,0,1,190,0,1,1,1
3,"post_stim","Post-Stim","Mixed",1,6,6,0.166,0,1,190,0,1,1,1
3,"post_stim","Post-Stim","Mixed",1,7,7,0.25,0,1,190,0,1,1,1
3,"post_stim","Post-Stim","Mixed",1,8,8,0.733,0,1,190,0,1,1,1
3,"post_stim","Post-Stim","Mixed",1,9,9,0.717,0,1,190,0,1,1,1
3,"post_stim","Post-Stim","Mixed",1,10,10,0.233,0,1,190,0,1,1,1
3,"post_stim","Post-Stim","Mixed",1,11,11,0.633,0,1,190,0,1,1,1
3,"post_stim","Post-Stim","Mixed",1,12,12,0.483,0,1,190,0,1,1,1
3,"post_stim","Post-Stim","Mixed",1,13,13,0.234,0,1,190,1,1,1,1
3,"post_stim","Post-Stim","Mixed",1,14,14,2.15,0,0,190,0,1,0,0
3,"post_stim","Post-Stim","Mixed",1,15,15,0.05,1,1,190,0,0,0,1
3,"post_stim","Post-Stim","Mixed",1,16,16,0.667,1,1,190,0,0,0,1
3,"post_stim","Post-Stim","Mixed",1,17,17,0.95,1,1,190,0,0,0,1
3,"post_stim","Post-Stim","Mixed",1,18,18,0.166,1,1,190,0,0,0,1
3,"post_stim","Post-Stim","Mixed",1,19,19,12.883,0,0,190,0,1,0,0
3,"post_stim","Post-Stim","Mixed",1,20,20,0.167,0,0,190,0,1,0,0
3,"post_stim","Post-Stim","Mixed",1,21,21,0.134,1,1,190,0,0,0,1
3,"post_stim","Post-Stim","Mixed",1,22,22,0.2,1,1,190,0,0,0,1
3,"post_stim","Post-Stim","Mixed",1,23,23,0.284,1,1,190,0,0,0,1
3,"post_stim","Post-Stim","Mixed",1,24,24,0.417,1,1,190,0,0,0,1
3,"post_stim","Post-Stim","Mixed",1,25,25,0.05,1,1,190,1,0,0,1
3,"post_stim","Post-Stim","Mixed",1,26,26,0.067,1,0,190,0,0,1,0
3,"post_stim","Post-Stim","Mixed",1,27,27,0.116,1,0,190,0,0,1,0
3,"post_stim","Post-Stim","Mixed",1,28,28,0.084,0,1,190,0,1,1,1
3,"post_stim","Post-Stim","Mixed",1,29,29,0.233,0,1,190,0,1,1,1
3,"post_stim","Post-Stim","Mixed",1,30,30,0.029,0,0,190,0,1,1,1
3,"post_stim","Post-Stim","Mixed",1,31,31,0.25,0,0,190,0,1,1,1
3,"post_stim","Post-Stim","Mixed",1,32,32,0.05,1,0,190,0,0,1,0
3,"post_stim","Post-Stim","Mixed",1,33,33,0.05,1,0,190,0,0,1,0
3,"post_stim","Post-Stim","Mixed",1,34,34,0.15,1,0,190,0,0,1,0
3,"post_stim","Post-Stim","Mixed",1,35,35,0.2,1,0,190,0,0,1,0
3,"post_stim","Post-Stim","Positive",3,36,1,0.5,1,0,250,0,0,1,0
3,"post_stim","Post-Stim","Positive",3,37,2,0.583,1,0,250,0,0,1,0
3,"post_stim","Post-Stim","Positive",3,38,3,0.083,0,1,250,0,1,1,1
3,"post_stim","Post-Stim","Positive",3,39,4,0.734,0,1,250,0,1,1,1
3,"post_stim","Post-Stim","Positive",3,40,5,0.5,0,1,250,0,1,1,1
3,"post_stim","Post-Stim","Positive",3,41,6,0.2,0,1,250,0,1,1,1
3,"post_stim","Post-Stim","Positive",3,42,7,0.067,0,1,250,0,1,1,1
3,"post_stim","Post-Stim","Positive",3,43,8,0.3,0,0,250,0,1,1,1
3,"post_stim","Post-Stim","Positive",3,44,9,0.967,1,1,250,0,0,1,0
3,"post_stim","Post-Stim","Positive",3,45,10,0.267,1,0,250,0,0,1,0
3,"post_stim","Post-Stim","Positive",3,46,11,0.117,1,0,250,0,0,1,0
3,"post_stim","Post-Stim","Positive",3,47,12,0.167,1,0,250,0,0,1,0
3,"post_stim","Post-Stim","Positive",3,48,13,0.116,0,1,250,1,1,1,1
3,"post_stim","Post-Stim","Positive",3,49,14,0.4,0,0,250,0,1,0,0
3,"post_stim","Post-Stim","Positive",3,50,15,0.317,0,1,250,0,1,0,0
3,"post_stim","Post-Stim","Positive",3,51,16,0.2,0,1,250,0,1,0,0
3,"post_stim","Post-Stim","Positive",3,52,17,0.434,0,0,250,0,1,0,0
3,"post_stim","Post-Stim","Positive",3,53,18,0.167,1,1,250,0,0,0,1
3,"post_stim","Post-Stim","Positive",3,54,19,0.35,1,1,250,0,0,0,1
3,"post_stim","Post-Stim","Positive",3,55,20,0.6,1,0,250,0,0,0,1
3,"post_stim","Post-Stim","Positive",3,56,21,0.917,0,0,250,0,1,0,0
3,"post_stim","Post-Stim","Positive",3,57,22,0.067,0,1,250,0,1,0,0
3,"post_stim","Post-Stim","Positive",3,58,23,0.867,0,0,250,0,1,0,0
3,"post_stim","Post-Stim","Positive",3,59,24,0.067,0,0,250,0,1,0,0
3,"post_stim","Post-Stim","Positive",3,60,25,0.05,1,1,250,1,0,0,1
3,"post_stim","Post-Stim","Positive",3,61,26,0.25,1,0,250,0,0,1,0
3,"post_stim","Post-Stim","Positive",3,62,27,0.167,1,1,250,0,0,1,0
3,"post_stim","Post-Stim","Positive",3,63,28,0.283,1,0,250,0,0,1,0
3,"post_stim","Post-Stim","Positive",3,64,29,0.217,0,1,250,0,1,1,1
3,"post_stim","Post-Stim","Positive",3,65,30,0.267,0,0,250,0,1,1,1
3,"post_stim","Post-Stim","Positive",3,66,31,0.133,0,1,250,0,1,1,1
3,"post_stim","Post-Stim","Positive",3,67,32,0.267,0,0,250,0,1,1,1
3,"post_stim","Post-Stim","Positive",3,68,33,0.077,0,0,250,0,1,1,1
3,"post_stim","Post-Stim","Positive",3,69,34,0.077,0,0,250,0,1,1,1
3,"post_stim","Post-Stim","Positive",3,70,35,0.333,1,0,250,0,0,1,0
3,"post_stim","Post-Stim","Negative",2,71,1,0.784,1,1,90,0,0,0,1
3,"post_stim","Post-Stim","Negative",2,72,2,0.067,1,1,90,0,0,0,1
3,"post_stim","Post-Stim","Negative",2,73,3,0.283,1,1,90,0,0,0,1
3,"post_stim","Post-Stim","Negative",2,74,4,0.417,1,1,90,0,0,0,1
3,"post_stim","Post-Stim","Negative",2,75,5,0.167,1,1,90,0,0,0,1
3,"post_stim","Post-Stim","Negative",2,76,6,0.05,1,0,90,0,0,0,1
3,"post_stim","Post-Stim","Negative",2,77,7,0.217,1,1,90,0,0,0,1
3,"post_stim","Post-Stim","Negative",2,78,8,0.583,0,0,90,0,1,0,0
3,"post_stim","Post-Stim","Negative",2,79,9,0.046,0,1,90,0,1,0,0
3,"post_stim","Post-Stim","Negative",2,80,10,0.234,0,0,90,0,1,0,0
3,"post_stim","Post-Stim","Negative",2,81,11,0.067,0,0,90,0,1,0,0
3,"post_stim","Post-Stim","Negative",2,82,12,0.049,0,1,90,0,1,0,0
3,"post_stim","Post-Stim","Negative",2,83,13,0.183,0,0,90,1,1,0,0
3,"post_stim","Post-Stim","Negative",2,84,14,0.183,0,1,90,0,1,1,1
3,"post_stim","Post-Stim","Negative",2,85,15,0.084,0,1,90,0,1,1,1
3,"post_stim","Post-Stim","Negative",2,86,16,0.783,0,1,90,0,1,1,1
3,"post_stim","Post-Stim","Negative",2,87,17,0.183,0,1,90,0,1,1,1
3,"post_stim","Post-Stim","Negative",2,88,18,0.033,0,0,90,0,1,1,1
3,"post_stim","Post-Stim","Negative",2,89,19,0.617,0,0,90,0,1,1,1
3,"post_stim","Post-Stim","Negative",2,90,20,0.047,1,1,90,0,0,1,0
3,"post_stim","Post-Stim","Negative",2,91,21,0.029,1,1,90,0,0,1,0
3,"post_stim","Post-Stim","Negative",2,92,22,0.133,1,0,90,0,0,1,0
3,"post_stim","Post-Stim","Negative",2,93,23,0.25,1,0,90,0,0,1,0
3,"post_stim","Post-Stim","Negative",2,94,24,0.067,1,0,90,0,0,1,0
3,"post_stim","Post-Stim","Negative",2,95,25,0.03,1,1,90,1,0,1,0
3,"post_stim","Post-Stim","Negative",2,96,26,0.283,1,1,90,0,0,0,1
3,"post_stim","Post-Stim","Negative",2,97,27,0.083,1,1,90,0,0,0,1
3,"post_stim","Post-Stim","Negative",2,98,28,1.567,1,1,90,0,0,0,1
3,"post_stim","Post-Stim","Negative",2,99,29,0.2,1,1,90,0,0,0,1
3,"post_stim","Post-Stim","Negative",2,100,30,0.633,1,1,90,0,0,0,1
3,"post_stim","Post-Stim","Negative",2,101,31,0.366,0,1,90,0,1,0,0
3,"post_stim","Post-Stim","Negative",2,102,32,6.4,1,1,90,0,0,0,1
3,"post_stim","Post-Stim","Negative",2,103,33,0.133,1,1,90,0,0,0,1
3,"post_stim","Post-Stim","Negative",2,104,34,0.234,1,1,90,0,0,0,1
