"panel","level","task","nt","stim","idx","trial","condition","Oz"
"A","trial","RL","DA","Pre-Stim",8,7,NA,-7.642635326692
"A","trial","RL","DA","Pre-Stim",8,8,NA,-8.33601570854788
"A","trial","RL","DA","Pre-Stim",8,9,NA,-7.22779014198694
"A","trial","RL","DA","Pre-Stim",8,10,NA,-7.22214488875825
"A","trial","RL","DA","Pre-Stim",8,11,NA,-7.80423522032678
"A","trial","RL","DA","Pre-Stim",8,12,NA,-8.06967291955917
"A","trial","RL","DA","Pre-Stim",8,13,NA,-7.75173501838748
"A","trial","RL","DA","Pre-Stim",8,14,NA,-7.81694461289241
"A","trial","RL","DA","Pre-Stim",8,15,NA,-9.12417522285286
"A","trial","RL","DA","Pre-Stim",8,16,NA,-8.72757756570881
"A","trial","RL","DA","Pre-Stim",8,17,NA,-9.2572415067317
"A","trial","RL","DA","Pre-Stim",8,18,NA,-8.78086704501236
"A","trial","RL","DA","Pre-Stim",8,19,NA,-9.34707451596669
"A","trial","RL","DA","Pre-Stim",8,20,NA,-9.09240311719751
"A","trial","RL","DA","Pre-Stim",8,21,NA,-9.60854096190605
"A","trial","RL","DA","Pre-Stim",8,22,NA,-9.17281775474728
"A","trial","RL","DA","Pre-Stim",8,23,NA,-9.07255039086309
"A","trial","RL","DA","Pre-Stim",8,24,NA,-9.35569764383461
"A","trial","RL","DA","Pre-Stim",8,25,NA,-9.2490523449944
"A","trial","RL","DA","Pre-Stim",8,26,NA,-8.38335156242604
"A","trial","RL","DA","Pre-Stim",8,27,NA,-7.88704981954673
"A","trial","RL","DA","Pre-Stim",8,28,NA,-8.62499203975575
"A","trial","RL","DA","Pre-Stim",8,29,NA,-7.87425156952907
"A","trial","RL","DA","Pre-Stim",8,30,NA,-7.539229480754
"A","trial","RL","DA","Pre-Stim",8,31,NA,-7.89587082130617
"A","trial","RL","DA","Pre-Stim",8,32,NA,-7.72877229290001
"A","trial","RL","DA","Pre-Stim",8,33,NA,-7.25942879473454
"A","trial","RL","DA","Pre-Stim",8,34,NA,-8.51036133279005
"A","trial","RL","DA","Pre-Stim",8,35,NA,-7.37923514361101
"A","trial","RL","DA","Pre-Stim",8,36,NA,-7.20792886837372
"A","trial","RL","DA","Pre-Stim",8,37,NA,-7.13302308981675
"A","trial","RL","DA","Pre-Stim",8,38,NA,-7.62044141337898
"A","trial","RL","DA","Pre-Stim",8,39,NA,-6.59915808829813
"A","trial","RL","DA","Pre-Stim",8,40,NA,-7.73096987418286
"A","trial","RL","DA","Pre-Stim",8,41,NA,-6.27561729941378
"A","trial","RL","DA","Pre-Stim",8,42,NA,-6.67200158819071
"A","trial","RL","DA","Pre-Stim",8,43,NA,-6.72320465825029
"A","trial","RL","DA","Pre-Stim",8,44,NA,-7.09559206860924
"A","trial","RL","DA","Pre-Stim",8,45,NA,-6.55681041809202
"A","trial","RL","DA","Pre-Stim",8,46,NA,-7.01634853218087
"A","trial","RL","DA","Pre-Stim",8,47,NA,-6.54290630247931
"A","trial","RL","DA","Pre-Stim",8,48,NA,-6.89932571843655
"A","trial","RL","DA","Pre-Stim",8,49,NA,-8.0693278295434
"A","trial","RL","DA","Pre-Stim",8,50,NA,-6.77755438598553
"A","trial","RL","DA","Pre-Stim",8,51,NA,-7.64254306765109
"A","trial","RL","DA","Pre-Stim",8,52,NA,-7.42403591520307
"A","trial","RL","DA","Pre-Stim",8,53,NA,-7.73193598783151
"A","trial","RL","DA","Pre-Stim",8,54,NA,-6.99616766214301
"A","trial","RL","DA","Pre-Stim",8,55,NA,-6.80145074856831
"A","trial","RL","DA","Pre-Stim",8,56,NA,-7.25980580977815
"A","trial","RL","DA","Pre-Stim",8,57,NA,-6.7977038236993
"A","trial","RL","DA","Pre-Stim",8,58,NA,-7.14346264086649
"A","trial","RL","DA","Pre-Stim",8,59,NA,-5.59873760397204
"A","trial","RL","DA","Pre-Stim",8,60,NA,-6.41116060095508
"A","trial","RL","DA","Pre-Stim",8,61,NA,-5.59729637998417
"A","trial","RL","DA","Pre-Stim",8,62,NA,-5.6966465766763
"A","trial","RL","DA","Pre-Stim",8,63,NA,-6.01914810860143
"A","trial","RL","DA","Pre-Stim",8,64,NA,-5.04615546561504
"A","trial","RL","DA","Pre-Stim",8,65,NA,-6.24604112748684
"A","trial","RL","DA","Pre-Stim",8,66,NA,-5.33153302759952
"A","trial","RL","DA","Pre-Stim",8,67,NA,-5.74637850110226
"A","trial","RL","DA","Pre-Stim",8,68,NA,-5.10512457122758
"A","trial","RL","DA","Pre-Stim",8,69,NA,-5.74286738623975
"A","trial","RL","DA","Pre-Stim",8,70,NA,-5.19286053868692
"A","trial","RL","DA","Pre-Stim",8,71,NA,-5.08293924236773
"A","trial","RL","DA","Pre-Stim",8,72,NA,-6.29633659940352
"A","trial","RL","DA","Pre-Stim",8,73,NA,-5.38336877380379
"A","trial","RL","DA","Pre-Stim",8,74,NA,-5.6736470462844
"A","trial","RL","DA","Pre-Stim",8,75,NA,-5.13670521284864
"A","trial","RL","DA","Pre-Stim",8,76,NA,-4.0119494663779
"A","trial","RL","DA","Pre-Stim",8,77,NA,-4.75790671694868
"A","trial","RL","DA","Pre-Stim",8,78,NA,-4.85839725053084
"A","trial","RL","DA","Pre-Stim",8,79,NA,-4.09433634304083
"A","trial","RL","DA","Pre-Stim",8,80,NA,-4.91148671885711
"A","trial","RL","DA","Pre-Stim",8,81,NA,-4.14554163030655
"A","trial","RL","DA","Pre-Stim",8,82,NA,-3.31773192030367
"A","trial","RL","DA","Pre-Stim",8,83,NA,-4.13366731179273
"A","trial","RL","DA","Pre-Stim",8,84,NA,-4.1978673368278
"A","trial","RL","DA","Pre-Stim",8,85,NA,-3.72806975317161
"A","trial","RL","DA","Pre-Stim",8,86,NA,-4.68683965817149
"A","trial","RL","DA","Pre-Stim",8,87,NA,-4.45202380717918
"A","trial","RL","DA","Pre-Stim",8,88,NA,-3.58154478991435
"A","trial","RL","DA","Pre-Stim",8,89,NA,-5.05739271837121
"A","trial","RL","DA","Pre-Stim",8,90,NA,-4.36608604305269
"A","trial","RL","DA","Pre-Stim",8,91,NA,-4.70275682369505
"A","trial","RL","DA","Pre-Stim",8,92,NA,-4.59271228585847
"A","trial","RL","DA","Pre-Stim",8,93,NA,-4.96816921157064
"A","trial","RL","DA","Pre-Stim",8,94,NA,-5.33091474719488
"A","trial","RL","DA","Pre-Stim",8,95,NA,-5.34944646544951
"A","trial","RL","DA","Pre-Stim",8,96,NA,-5.56890115797456
"A","trial","RL","DA","Pre-Stim",8,97,NA,-5.22641343607672
"A","trial","RL","DA","Pre-Stim",8,98,NA,-4.76127279804374
"A","trial","RL","DA","Pre-Stim",8,99,NA,-5.17131628883404
"A","trial","RL","DA","Pre-Stim",8,100,NA,-3.82627876962931
"A","trial","RL","DA","Pre-Stim",8,101,NA,-5.0224674912628
"A","trial","RL","DA","Pre-Stim",8,102,NA,-4.50697416119691
"A","trial","RL","DA","Pre-Stim",8,103,NA,-4.07097876206939
"A","trial","RL","DA","Pre-Stim",8,104,NA,-3.56378682918865
"A","trial","RL","DA","Pre-Stim",8,105,NA,-4.44405960939699
"A","trial","RL","5-HT","Pre-Stim",8,1,NA,7.54748831120192
"A","trial","RL","5-HT","Pre-Stim",8,2,NA,6.58956766014208
"A","trial","RL","5-HT","Pre-Stim",8,3,NA,6.09154552238703
"A","trial","RL","5-HT","Pre-Stim",8,4,NA,8.56621418340547
"A","trial","RL","5-HT","Pre-Stim",8,5,NA,7.94310240060217
"A","trial","RL","5-HT","Pre-Stim",8,6,NA,7.25836129258324
"A","trial","RL","5-HT","Pre-Stim",8,7,NA,6.80596453098574
"A","trial","RL","5-HT","Pre-Stim",8,8,NA,7.20738421973144
"A","trial","RL","5-HT","Pre-Stim",8,9,NA,8.20773680761453
"A","trial","RL","5-HT","Pre-Stim",8,10,NA,7.23332760739997
"A","trial","RL","5-HT","Pre-Stim",8,11,NA,8.69710307566386
"A","trial","RL","5-HT","Pre-Stim",8,12,NA,9.22515421650711
"A","trial","RL","5-HT","Pre-Stim",8,13,NA,6.86846678232533
"A","trial","RL","5-HT","Pre-Stim",8,14,NA,7.69978746810119
"A","trial","RL","5-HT","Pre-Stim",8,15,NA,8.2309235655483
"A","trial","RL","5-HT","Pre-Stim",8,16,NA,9.19364813071981
"A","trial","RL","5-HT","Pre-Stim",8,17,NA,10.096161354541
"A","trial","RL","5-HT","Pre-Stim",8,18,NA,10.2835984482968
"A","trial","RL","5-HT","Pre-Stim",8,19,NA,8.17777843343841
"A","trial","RL","5-HT","Pre-Stim",8,20,NA,8.80277469517877
"A","trial","RL","5-HT","Pre-Stim",8,21,NA,12.0595370335717
"A","trial","RL","5-HT","Pre-Stim",8,22,NA,9.29368417254614
"A","trial","RL","5-HT","Pre-Stim",8,23,NA,10.3336842459511
"A","trial","RL","5-HT","Pre-Stim",8,24,NA,10.6758266644684
"A","trial","RL","5-HT","Pre-Stim",8,25,NA,9.93641894620888
"A","trial","RL","5-HT","Pre-Stim",8,26,NA,9.16080007340727
"A","trial","RL","5-HT","Pre-Stim",8,27,NA,9.01391353458536
"A","trial","RL","5-HT","Pre-Stim",8,28,NA,8.74308306217608
"A","trial","RL","5-HT","Pre-Stim",8,29,NA,9.83766425878421
"A","trial","RL","5-HT","Pre-Stim",8,30,NA,9.14400975452345
"A","trial","RL","5-HT","Pre-Stim",8,31,NA,7.27397506133132
"A","trial","RL","5-HT","Pre-Stim",8,32,NA,9.02268640091074
"A","trial","RL","5-HT","Pre-Stim",8,33,NA,8.36790199310867
"A","trial","RL","5-HT","Pre-Stim",8,34,NA,8.57430730628248
"A","trial","RL","5-HT","Pre-Stim",8,35,NA,9.05795584676781
"A","trial","RL","5-HT","Pre-Stim",8,36,NA,7.59169869369177
"A","trial","RL","5-HT","Pre-Stim",8,37,NA,7.57218533681197
"A","trial","RL","5-HT","Pre-Stim",8,38,NA,9.00894817928726
"A","trial","RL","5-HT","Pre-Stim",8,39,NA,8.44935574142993
"A","trial","RL","5-HT","Pre-Stim",8,40,NA,9.43110611673573
"A","trial","RL","5-HT","Pre-Stim",8,41,NA,7.99208473241518
"A","trial","RL","5-HT","Pre-Stim",8,42,NA,7.63028421222219
"A","trial","RL","5-HT","Pre-Stim",8,43,NA,8.09667436290485
"A","trial","RL","5-HT","Pre-Stim",8,44,NA,7.63153552858719
"A","trial","RL","5-HT","Pre-Stim",8,45,NA,7.01775646636731
"A","trial","RL","5-HT","Pre-Stim",8,46,NA,6.00412541774726
"A","trial","RL","5-HT","Pre-Stim",8,47,NA,6.1137587150719
"A","trial","RL","5-HT","Pre-Stim",8,48,NA,7.29182537762262
"A","trial","RL","5-HT","Pre-Stim",8,49,NA,8.35277766779031
"A","trial","RL","5-HT","Pre-Stim",8,50,NA,8.32798083750817
"A","trial","RL","5-HT","Pre-Stim",8,51,NA,8.91063285172819
"A","trial","RL","5-HT","Pre-Stim",8,52,NA,7.5244186274006
"A","trial","RL","5-HT","Pre-Stim",8,53,NA,7.08347607432385
"A","trial","RL","5-HT","Pre-Stim",8,54,NA,7.12880406609073
"A","trial","RL","5-HT","Pre-Stim",8,55,NA,8.18318509951066
"A","trial","RL","5-HT","Pre-Stim",8,56,NA,8.39131000192648
"A","trial","RL","5-HT","Pre-Stim",8,57,NA,7.94120290203894
"A","trial","RL","5-HT","Pre-Stim",8,58,NA,5.99870432894734
"A","trial","RL","5-HT","Pre-Stim",8,59,NA,6.5968131991825
"A","trial","RL","5-HT","Pre-Stim",8,60,NA,5.32212356172466
"A","trial","RL","5-HT","Pre-Stim",8,61,NA,6.92908921381249
"A","trial","RL","5-HT","Pre-Stim",8,62,NA,6.56467873316225
"A","trial","RL","5-HT","Pre-Stim",8,63,NA,4.4979926703298
"A","trial","RL","5-HT","Pre-Stim",8,64,NA,5.89016884644564
"A","trial","RL","5-HT","Pre-Stim",8,65,NA,7.35339945437954
"A","trial","RL","5-HT","Pre-Stim",8,66,NA,4.86576354672472
"A","trial","RL","5-HT","Pre-Stim",8,67,NA,4.72347151240296
"A","trial","RL","5-HT","Pre-Stim",8,68,NA,6.01352288347827
"A","trial","RL","5-HT","Pre-Stim",8,69,NA,5.71665311297998
"A","trial","RL","5-HT","Pre-Stim",8,70,NA,3.97932942288336
"A","trial","RL","5-HT","Pre-Stim",8,71,NA,4.81540796185618
"A","trial","RL","5-HT","Pre-Stim",8,72,NA,5.15886217754168
"A","trial","RL","5-HT","Pre-Stim",8,73,NA,5.02754050815221
"A","trial","RL","5-HT","Pre-Stim",8,74,NA,5.54978927673409
"A","trial","RL","5-HT","Pre-Stim",8,75,NA,4.66575888255617
"A","trial","RL","5-HT","Pre-Stim",8,76,NA,4.28438567469232
"A","trial","RL","5-HT","Pre-Stim",8,77,NA,4.33554862935799
"A","trial","RL","5-HT","Pre-Stim",8,78,NA,3.8937115894773
"A","trial","RL","5-HT","Pre-Stim",8,79,NA,1.5277447271574
"A","trial","RL","5-HT","Pre-Stim",8,80,NA,4.81783926817974
"A","trial","RL","5-HT","Pre-Stim",8,81,NA,2.6038410644248
"A","trial","RL","5-HT","Pre-Stim",8,82,NA,3.16823633103667
"A","trial","RL","5-HT","Pre-Stim",8,83,NA,1.84730166071283
"A","trial","RL","5-HT","Pre-Stim",8,84,NA,2.42364951396896
"A","trial","RL","5-HT","Pre-Stim",8,85,NA,4.70889928707329
"A","trial","RL","5-HT","Pre-Stim",8,86,NA,3.77303993474867
"A","trial","RL","5-HT","Pre-Stim",8,87,NA,2.31366252210913
"A","trial","RL","5-HT","Pre-Stim",8,88,NA,2.2161669518548
"A","trial","RL","5-HT","Pre-Stim",8,89,NA,3.5776495694147
"A","trial","RL","5-HT","Pre-Stim",8,90,NA,3.95350222520238
"A","trial","RL","5-HT","Pre-Stim",8,91,NA,2.9668620996602
"A","trial","RL","5-HT","Pre-Stim",8,92,NA,5.31027428090761
"A","trial","RL","5-HT","Pre-Stim",8,93,NA,2.06337682175617
"A","trial","RL","5-HT","Pre-Stim",8,94,NA,2.05465600924051
"A","trial","RL","5-HT","Pre-Stim",8,95,NA,3.57849599658946
"A","trial","RL","5-HT","Pre-Stim",8,96,NA,6.64222176126375
"A","trial","RL","5-HT","Pre-Stim",8,97,NA,5.60573007140336
"A","trial","RL","5-HT","Pre-Stim",8,98,NA,4.31209362330566
"A","trial","RL","5-HT","Pre-Stim",8,99,NA,4.60195966869236
"A","trial","RL","5-HT","Pre-Stim",8,100,NA,5.06542395164842
"A","trial","RL","5-HT","Pre-Stim",8,101,NA,4.95822010160505
"A","trial","RL","5-HT","Pre-Stim",8,102,NA,4.07339391149795
"A","trial","RL","5-HT","Pre-Stim",8,103,NA,2.78811254994698
"A","trial","RL","5-HT","Pre-Stim",8,104,NA,4.9957438164084
"A","trial","RL","5-HT","Pre-Stim",8,105,NA,3.90756412670823
"A","trial","RL","DA","Post-Stim",9,1,NA,3.53927000979104
"A","trial","RL","DA","Post-Stim",9,2,NA,3.27575022369208
"A","trial","RL","DA","Post-Stim",9,4,NA,4.56703668718679
"A","trial","RL","DA","Post-Stim",9,5,NA,1.98198325426171
"A","trial","RL","DA","Post-Stim",9,6,NA,3.70104792360693
"A","trial","RL","DA","Post-Stim",9,7,NA,4.14310018615538
"A","trial","RL","DA","Post-Stim",9,8,NA,4.32721437711589
"A","trial","RL","DA","Post-Stim",9,9,NA,3.34502588415984
"A","trial","RL","DA","Post-Stim",9,10,NA,3.60474727582561
"A","trial","RL","DA","Post-Stim",9,11,NA,0.740098461764976
"A","trial","RL","DA","Post-Stim",9,12,NA,2.53962252982297
"A","trial","RL","DA","Post-Stim",9,13,NA,0.120691067165294
"A","trial","RL","DA","Post-Stim",9,14,NA,2.17217866276041
"A","trial","RL","DA","Post-Stim",9,16,NA,2.13381227960982
"A","trial","RL","DA","Post-Stim",9,17,NA,2.25929529915388
"A","trial","RL","DA","Post-Stim",9,18,NA,3.02287420642199
"A","trial","RL","DA","Post-Stim",9,19,NA,2.70037164894864
"A","trial","RL","DA","Post-Stim",9,20,NA,3.58502966100538
"A","trial","RL","DA","Post-Stim",9,21,NA,1.95923781032296
"A","trial","RL","DA","Post-Stim",9,22,NA,3.07672833233024
"A","trial","RL","DA","Post-Stim",9,23,NA,1.11083015219222
"A","trial","RL","DA","Post-Stim",9,24,NA,1.81095652643185
"A","trial","RL","DA","Post-Stim",9,25,NA,0.380776971786162
"A","trial","RL","DA","Post-Stim",9,26,NA,0.337932360592441
"A","trial","RL","DA","Post-Stim",9,27,NA,2.0702944392934
"A","trial","RL","DA","Post-Stim",9,28,NA,2.26072109103793
"A","trial","RL","DA","Post-Stim",9,30,NA,-0.369087251736672
"A","trial","RL","DA","Post-Stim",9,31,NA,1.42188719085541
"A","trial","RL","DA","Post-Stim",9,32,NA,-0.476165695772135
"A","trial","RL","DA","Post-Stim",9,33,NA,-0.0512907175035995
"A","trial","RL","DA","Post-Stim",9,34,NA,1.53179400845473
"A","trial","RL","DA","Post-Stim",9,35,NA,1.62560389505222
"A","trial","RL","DA","Post-Stim",9,36,NA,0.884616438931635
"A","trial","RL","DA","Post-Stim",9,37,NA,-1.54239184091534
"A","trial","RL","DA","Post-Stim",9,38,NA,-0.40651299083661
"A","trial","RL","DA","Post-Stim",9,39,NA,1.72147875675041
"A","trial","RL","DA","Post-Stim",9,40,NA,-1.47549902443548
"A","trial","RL","DA","Post-Stim",9,41,NA,1.37738960769107
"A","trial","RL","DA","Post-Stim",9,42,NA,1.64322982622135
"A","trial","RL","DA","Post-Stim",9,43,NA,3.96805423191954
"A","trial","RL","DA","Post-Stim",9,44,NA,0.812542604700213
"A","trial","RL","DA","Post-Stim",9,45,NA,-0.77658532652798
"A","trial","RL","DA","Post-Stim",9,46,NA,-0.708025511064029
"A","trial","RL","DA","Post-Stim",9,47,NA,-0.103997456609679
"A","trial","RL","DA","Post-Stim",9,48,NA,-2.71309512860608
"A","trial","RL","DA","Post-Stim",9,49,NA,0.156952232960912
"A","trial","RL","DA","Post-Stim",9,50,NA,0.918272855586264
"A","trial","RL","DA","Post-Stim",9,51,NA,4.06593587881037
"A","trial","RL","DA","Post-Stim",9,52,NA,-1.37830804552223
"A","trial","RL","DA","Post-Stim",9,53,NA,-1.27378669580149
"A","trial","RL","DA","Post-Stim",9,54,NA,0.22553116350821
"A","trial","RL","DA","Post-Stim",9,55,NA,1.71501872933484
"A","trial","RL","DA","Post-Stim",9,56,NA,-1.78259357327627
"A","trial","RL","DA","Post-Stim",9,57,NA,-0.633002342525921
"A","trial","RL","DA","Post-Stim",9,58,NA,1.50903868576899
"A","trial","RL","DA","Post-Stim",9,59,NA,2.65819705928865
"A","trial","RL","DA","Post-Stim",9,60,NA,1.45768001082829
"A","trial","RL","DA","Post-Stim",9,61,NA,-1.82796171043766
"A","trial","RL","DA","Post-Stim",9,62,NA,0.662660514908815
"A","trial","RL","DA","Post-Stim",9,63,NA,2.05558481020975
"A","trial","RL","DA","Post-Stim",9,64,NA,2.84030002529729
"A","trial","RL","DA","Post-Stim",9,65,NA,-0.778317394628902
"A","trial","RL","DA","Post-Stim",9,66,NA,0.153784821736406
"A","trial","RL","DA","Post-Stim",9,67,NA,1.28835934371397
"A","trial","RL","DA","Post-Stim",9,68,NA,3.03725256521296
"A","trial","RL","DA","Post-Stim",9,69,NA,1.16499221988977
"A","trial","RL","DA","Post-Stim",9,70,NA,1.9332063858451
"A","trial","RL","DA","Post-Stim",9,71,NA,1.17241794652254
"A","trial","RL","DA","Post-Stim",9,72,NA,0.734029765696297
"A","trial","RL","DA","Post-Stim",9,74,NA,0.10259695509676
"A","trial","RL","DA","Post-Stim",9,75,NA,0.661745047311369
"A","trial","RL","DA","Post-Stim",9,76,NA,-0.691345048817193
"A","trial","RL","DA","Post-Stim",9,77,NA,-0.973112384308473
"A","trial","RL","DA","Post-Stim",9,78,NA,-1.72989426893825
"A","trial","RL","DA","Post-Stim",9,79,NA,-2.58838169141468
"A","trial","RL","DA","Post-Stim",9,80,NA,2.78343141282548
"A","trial","RL","DA","Post-Stim",9,81,NA,-0.136131109529424
"A","trial","RL","DA","Post-Stim",9,82,NA,-3.08557423471876
"A","trial","RL","DA","Post-Stim",9,83,NA,-0.640542923257519
"A","trial","RL","DA","Post-Stim",9,84,NA,0.961895228571027
"A","trial","RL","DA","Post-Stim",9,86,NA,0.124844371397949
"A","trial","RL","DA","Post-Stim",9,87,NA,-0.478814548129593
"A","trial","RL","DA","Post-Stim",9,88,NA,-2.26486809396192
"A","trial","RL","DA","Post-Stim",9,89,NA,-1.20509103372668
"A","trial","RL","DA","Post-Stim",9,90,NA,3.25895913781858
"A","trial","RL","DA","Post-Stim",9,91,NA,-2.22836499762799
"A","trial","RL","DA","Post-Stim",9,92,NA,-0.67492426188888
"A","trial","RL","DA","Post-Stim",9,93,NA,-3.24370697777162
"A","trial","RL","DA","Post-Stim",9,94,NA,-0.151235108312084
"A","trial","RL","DA","Post-Stim",9,95,NA,2.67969920345075
"A","trial","RL","DA","Post-Stim",9,96,NA,-1.71555105910483
"A","trial","RL","DA","Post-Stim",9,97,NA,-2.18379061892745
"A","trial","RL","DA","Post-Stim",9,98,NA,-1.66504436122812
"A","trial","RL","DA","Post-Stim",9,100,NA,0.0281129064314849
"A","trial","RL","DA","Post-Stim",9,101,NA,-3.63285646704209
"A","trial","RL","DA","Post-Stim",9,102,NA,-1.17514044481479
"A","trial","RL","DA","Post-Stim",9,103,NA,-0.938075635903524
"A","trial","RL","DA","Post-Stim",9,104,NA,0.0657005952261861
"A","trial","RL","DA","Post-Stim",9,105,NA,-1.58362707897332
"A","trial","RL","5-HT","Post-Stim",9,1,NA,6.02914512433278
"A","trial","RL","5-HT","Post-Stim",9,2,NA,4.55362705175686
"A","trial","RL","5-HT","Post-Stim",9,4,NA,6.53280209933311
"A","trial","RL","5-HT","Post-Stim",9,5,NA,6.09662369465651
"A","trial","RL","5-HT","Post-Stim",9,6,NA,7.09864797850771
"A","trial","RL","5-HT","Post-Stim",9,7,NA,5.9585993690915
"A","trial","RL","5-HT","Post-Stim",9,8,NA,5.67852916300803
"A","trial","RL","5-HT","Post-Stim",9,9,NA,5.43085212177457
"A","trial","RL","5-HT","Post-Stim",9,10,NA,5.81139920660693
"A","trial","RL","5-HT","Post-Stim",9,11,NA,6.74538770441328
"A","trial","RL","5-HT","Post-Stim",9,12,NA,4.40968673172764
"A","trial","RL","5-HT","Post-Stim",9,13,NA,5.70723120308972
"A","trial","RL","5-HT","Post-Stim",9,14,NA,6.80398509261566
"A","trial","RL","5-HT","Post-Stim",9,16,NA,5.39753446723261
"A","trial","RL","5-HT","Post-Stim",9,17,NA,6.55370232825497
"A","trial","RL","5-HT","Post-Stim",9,18,NA,7.15937443492588
"A","trial","RL","5-HT","Post-Stim",9,19,NA,6.50696708177278
"A","trial","RL","5-HT","Post-Stim",9,20,NA,6.80602984133358
"A","trial","RL","5-HT","Post-Stim",9,21,NA,7.32534000603278
"A","trial","RL","5-HT","Post-Stim",9,22,NA,6.68139337208417
"A","trial","RL","5-HT","Post-Stim",9,23,NA,4.97963383528199
"A","trial","RL","5-HT","Post-Stim",9,24,NA,5.77732829105131
"A","trial","RL","5-HT","Post-Stim",9,25,NA,6.36690322580725
"A","trial","RL","5-HT","Post-Stim",9,26,NA,8.3030545652914
"A","trial","RL","5-HT","Post-Stim",9,27,NA,6.63673519796029
"A","trial","RL","5-HT","Post-Stim",9,28,NA,8.21733811927335
"A","trial","RL","5-HT","Post-Stim",9,30,NA,6.5806567455635
"A","trial","RL","5-HT","Post-Stim",9,31,NA,7.62753939216402
"A","trial","RL","5-HT","Post-Stim",9,32,NA,7.52138496744311
"A","trial","RL","5-HT","Post-Stim",9,33,NA,7.08720494349074
"A","trial","RL","5-HT","Post-Stim",9,34,NA,7.15096439662294
"A","trial","RL","5-HT","Post-Stim",9,35,NA,7.29917255007603
"A","trial","RL","5-HT","Post-Stim",9,36,NA,5.24288889125628
"A","trial","RL","5-HT","Post-Stim",9,37,NA,6.00944074423632
"A","trial","RL","5-HT","Post-Stim",9,38,NA,6.45754080437616
"A","trial","RL","5-HT","Post-Stim",9,39,NA,6.59238030250101
"A","trial","RL","5-HT","Post-Stim",9,40,NA,7.5793038017824
"A","trial","RL","5-HT","Post-Stim",9,41,NA,6.54559031820802
"A","trial","RL","5-HT","Post-Stim",9,42,NA,7.25977571141231
"A","trial","RL","5-HT","Post-Stim",9,43,NA,7.01135561630191
"A","trial","RL","5-HT","Post-Stim",9,44,NA,6.24275850823644
"A","trial","RL","5-HT","Post-Stim",9,45,NA,6.44657732988218
"A","trial","RL","5-HT","Post-Stim",9,46,NA,6.45079133752707
"A","trial","RL","5-HT","Post-Stim",9,47,NA,7.88486101661553
"A","trial","RL","5-HT","Post-Stim",9,48,NA,6.86406158036559
"A","trial","RL","5-HT","Post-Stim",9,49,NA,7.68748199336379
"A","trial","RL","5-HT","Post-Stim",9,50,NA,7.99739828362876
"A","trial","RL","5-HT","Post-Stim",9,51,NA,7.1684687828444
"A","trial","RL","5-HT","Post-Stim",9,52,NA,6.53154331890065
"A","trial","RL","5-HT","Post-Stim",9,53,NA,5.96588126543647
"A","trial","RL","5-HT","Post-Stim",9,54,NA,7.8445062605986
"A","trial","RL","5-HT","Post-Stim",9,55,NA,8.07071933530501
"A","trial","RL","5-HT","Post-Stim",9,56,NA,6.14551090416156
"A","trial","RL","5-HT","Post-Stim",9,57,NA,7.38225005549356
"A","trial","RL","5-HT","Post-Stim",9,58,NA,8.43845211666147
"A","trial","RL","5-HT","Post-Stim",9,59,NA,6.80589880987518
"A","trial","RL","5-HT","Post-Stim",9,60,NA,5.68213862387376
"A","trial","RL","5-HT","Post-Stim",9,61,NA,5.68664732851749
"A","trial","RL","5-HT","Post-Stim",9,62,NA,7.86671939210504
"A","trial","RL","5-HT","Post-Stim",9,63,NA,6.51932895074779
"A","trial","RL","5-HT","Post-Stim",9,64,NA,6.93118469310773
"A","trial","RL","5-HT","Post-Stim",9,65,NA,6.11648641994221
"A","trial","RL","5-HT","Post-Stim",9,66,NA,7.2726241610543
"A","trial","RL","5-HT","Post-Stim",9,67,NA,8.90791376580246
"A","trial","RL","5-HT","Post-Stim",9,68,NA,7.14492942838047
"A","trial","RL","5-HT","Post-Stim",9,69,NA,4.70264760389551
"A","trial","RL","5-HT","Post-Stim",9,70,NA,5.62700987441563
"A","trial","RL","5-HT","Post-Stim",9,71,NA,6.89803703511598
"A","trial","RL","5-HT","Post-Stim",9,72,NA,6.98100123906799
"A","trial","RL","5-HT","Post-Stim",9,74,NA,7.12356978481246
"A","trial","RL","5-HT","Post-Stim",9,75,NA,6.19507262640964
"A","trial","RL","5-HT","Post-Stim",9,76,NA,6.47604771232602
"A","trial","RL","5-HT","Post-Stim",9,77,NA,6.41303038816219
"A","trial","RL","5-HT","Post-Stim",9,78,NA,6.1566291373631
"A","trial","RL","5-HT","Post-Stim",9,79,NA,7.81434313791716
"A","trial","RL","5-HT","Post-Stim",9,80,NA,7.12507730281694
"A","trial","RL","5-HT","Post-Stim",9,81,NA,7.07206689759367
"A","trial","RL","5-HT","Post-Stim",9,82,NA,5.78426573772946
"A","trial","RL","5-HT","Post-Stim",9,83,NA,6.84998400187467
"A","trial","RL","5-HT","Post-Stim",9,84,NA,7.43076478058222
"A","trial","RL","5-HT","Post-Stim",9,86,NA,6.54835971187525
"A","trial","RL","5-HT","Post-Stim",9,87,NA,5.8938927523468
"A","trial","RL","5-HT","Post-Stim",9,88,NA,7.08363149461201
"A","trial","RL","5-HT","Post-Stim",9,89,NA,8.21851335169526
"A","trial","RL","5-HT","Post-Stim",9,90,NA,4.98499215157123
"A","trial","RL","5-HT","Post-Stim",9,91,NA,6.63127908638259
