"panel","level","task","nt","stim","idx","trial","condition","Oz"
"A","trial","RL","DA","Post-Stim",8,44,NA,8.04548923790054
"A","trial","RL","DA","Post-Stim",8,45,NA,7.18483338910009
"A","trial","RL","DA","Post-Stim",8,46,NA,7.65762271543344
"A","trial","RL","DA","Post-Stim",8,47,NA,8.00149414798194
"A","trial","RL","DA","Post-Stim",8,48,NA,6.0526357683302
"A","trial","RL","DA","Post-Stim",8,49,NA,6.81530796298797
"A","trial","RL","DA","Post-Stim",8,50,NA,7.56821897065193
"A","trial","RL","DA","Post-Stim",8,51,NA,5.62656185045698
"A","trial","RL","DA","Post-Stim",8,52,NA,6.26307017581157
"A","trial","RL","DA","Post-Stim",8,53,NA,5.69231849322024
"A","trial","RL","DA","Post-Stim",8,54,NA,5.01283737093131
"A","trial","RL","DA","Post-Stim",8,55,NA,4.93890812601033
"A","trial","RL","DA","Post-Stim",8,56,NA,4.30562398493379
"A","trial","RL","DA","Post-Stim",8,57,NA,5.73593284780721
"A","trial","RL","DA","Post-Stim",8,58,NA,5.56690219302347
"A","trial","RL","DA","Post-Stim",8,59,NA,4.46008556052378
"A","trial","RL","DA","Post-Stim",8,60,NA,6.57261718749891
"A","trial","RL","DA","Post-Stim",8,61,NA,5.01567047602652
"A","trial","RL","DA","Post-Stim",8,62,NA,6.09366937769439
"A","trial","RL","DA","Post-Stim",8,63,NA,6.44111434534177
"A","trial","RL","DA","Post-Stim",8,64,NA,5.40748854644335
"A","trial","RL","DA","Post-Stim",8,65,NA,7.53038779466774
"A","trial","RL","DA","Post-Stim",8,66,NA,5.37684666361673
"A","trial","RL","DA","Post-Stim",8,67,NA,4.92084622544053
"A","trial","RL","DA","Post-Stim",8,68,NA,4.8099871235961
"A","trial","RL","DA","Post-Stim",8,69,NA,5.81836397928035
"A","trial","RL","DA","Post-Stim",8,70,NA,5.5527374079771
"A","trial","RL","DA","Post-Stim",8,71,NA,3.60006916371186
"A","trial","RL","DA","Post-Stim",8,72,NA,4.96830402156396
"A","trial","RL","DA","Post-Stim",8,73,NA,4.9569202672545
"A","trial","RL","DA","Post-Stim",8,74,NA,4.63850240221216
"A","trial","RL","DA","Post-Stim",8,75,NA,4.3677127060349
"A","trial","RL","DA","Post-Stim",8,76,NA,4.85618005170211
"A","trial","RL","DA","Post-Stim",8,77,NA,5.39558296573204
"A","trial","RL","DA","Post-Stim",8,78,NA,3.81711860763359
"A","trial","RL","DA","Post-Stim",8,79,NA,1.52504284395426
"A","trial","RL","DA","Post-Stim",8,80,NA,3.02219222323922
"A","trial","RL","DA","Post-Stim",8,81,NA,2.99716375253871
"A","trial","RL","DA","Post-Stim",8,82,NA,2.41223377596159
"A","trial","RL","DA","Post-Stim",8,83,NA,3.70085506696473
"A","trial","RL","DA","Post-Stim",8,84,NA,2.92064563041606
"A","trial","RL","DA","Post-Stim",8,85,NA,2.18453854848289
"A","trial","RL","DA","Post-Stim",8,86,NA,0.591285889612087
"A","trial","RL","DA","Post-Stim",8,87,NA,3.35763455767089
"A","trial","RL","DA","Post-Stim",8,88,NA,0.841681316856822
"A","trial","RL","DA","Post-Stim",8,89,NA,3.1441025576553
"A","trial","RL","DA","Post-Stim",8,90,NA,1.58690398027196
"A","trial","RL","DA","Post-Stim",8,91,NA,1.23846914401047
"A","trial","RL","DA","Post-Stim",8,92,NA,0.399474677806246
"A","trial","RL","DA","Post-Stim",8,93,NA,0.740104646139022
"A","trial","RL","DA","Post-Stim",8,94,NA,1.84855161847733
"A","trial","RL","DA","Post-Stim",8,95,NA,1.4244468122929
"A","trial","RL","DA","Post-Stim",8,96,NA,2.02575645529355
"A","trial","RL","DA","Post-Stim",8,97,NA,1.68328146542652
"A","trial","RL","DA","Post-Stim",8,98,NA,3.33156299749076
"A","trial","RL","DA","Post-Stim",8,99,NA,2.08244146205662
"A","trial","RL","DA","Post-Stim",8,100,NA,1.80771149652465
"A","trial","RL","DA","Post-Stim",8,101,NA,1.67179387267793
"A","trial","RL","DA","Post-Stim",8,102,NA,1.03141810558828
"A","trial","RL","DA","Post-Stim",8,103,NA,2.62575695203962
"A","trial","RL","DA","Post-Stim",8,104,NA,1.43644290860604
"A","trial","RL","DA","Post-Stim",8,105,NA,2.64031713152732
"A","trial","RL","5-HT","Pre-Stim",9,1,NA,-7.52944992699437
"A","trial","RL","5-HT","Pre-Stim",9,2,NA,-6.73554519208778
"A","trial","RL","5-HT","Pre-Stim",9,3,NA,-6.60831653901546
"A","trial","RL","5-HT","Pre-Stim",9,4,NA,-7.77258579213508
"A","trial","RL","5-HT","Pre-Stim",9,5,NA,-6.86544519149812
"A","trial","RL","5-HT","Pre-Stim",9,6,NA,-7.39093374597518
"A","trial","RL","5-HT","Pre-Stim",9,7,NA,-7.21004824664323
"A","trial","RL","5-HT","Pre-Stim",9,8,NA,-7.16121438816326
"A","trial","RL","5-HT","Pre-Stim",9,9,NA,-7.23145164665243
"A","trial","RL","5-HT","Pre-Stim",9,10,NA,-6.05259137200259
"A","trial","RL","5-HT","Pre-Stim",9,11,NA,-6.77709781003681
"A","trial","RL","5-HT","Pre-Stim",9,12,NA,-7.50931334898238
"A","trial","RL","5-HT","Pre-Stim",9,13,NA,-8.5077540908177
"A","trial","RL","5-HT","Pre-Stim",9,14,NA,-7.40053715817386
"A","trial","RL","5-HT","Pre-Stim",9,15,NA,-6.68988145673159
"A","trial","RL","5-HT","Pre-Stim",9,16,NA,-6.51432764294242
"A","trial","RL","5-HT","Pre-Stim",9,17,NA,-6.79072911011314
"A","trial","RL","5-HT","Pre-Stim",9,18,NA,-6.89490011089689
"A","trial","RL","5-HT","Pre-Stim",9,19,NA,-7.58434433147142
"A","trial","RL","5-HT","Pre-Stim",9,20,NA,-6.67051931795298
"A","trial","RL","5-HT","Pre-Stim",9,21,NA,-6.52583727072792
"A","trial","RL","5-HT","Pre-Stim",9,22,NA,-7.56784374226121
"A","trial","RL","5-HT","Pre-Stim",9,23,NA,-6.9092128236613
"A","trial","RL","5-HT","Pre-Stim",9,24,NA,-7.80573177407187
"A","trial","RL","5-HT","Pre-Stim",9,25,NA,-7.32995324934777
"A","trial","RL","5-HT","Pre-Stim",9,26,NA,-7.0731761911806
"A","trial","RL","5-HT","Pre-Stim",9,27,NA,-7.330901718696
"A","trial","RL","5-HT","Pre-Stim",9,28,NA,-7.2191089421604
"A","trial","RL","5-HT","Pre-Stim",9,29,NA,-7.22071229329126
"A","trial","RL","5-HT","Pre-Stim",9,30,NA,-7.62922991645137
"A","trial","RL","5-HT","Pre-Stim",9,31,NA,-6.75219917899775
"A","trial","RL","5-HT","Pre-Stim",9,32,NA,-7.04243740232391
"A","trial","RL","5-HT","Pre-Stim",9,33,NA,-5.83581377549917
"A","trial","RL","5-HT","Pre-Stim",9,34,NA,-6.88206807310979
"A","trial","RL","5-HT","Pre-Stim",9,35,NA,-6.67166123830056
"A","trial","RL","5-HT","Pre-Stim",9,37,NA,-7.05309229285062
"A","trial","RL","5-HT","Pre-Stim",9,38,NA,-5.72057237321633
"A","trial","RL","5-HT","Pre-Stim",9,39,NA,-5.78463787360925
"A","trial","RL","5-HT","Pre-Stim",9,40,NA,-5.90058409622046
"A","trial","RL","5-HT","Pre-Stim",9,41,NA,-6.53247388350148
"A","trial","RL","5-HT","Pre-Stim",9,42,NA,-5.34282853888473
"A","trial","RL","5-HT","Pre-Stim",9,43,NA,-6.14203716689116
"A","trial","RL","5-HT","Pre-Stim",9,44,NA,-5.67184550523245
"A","trial","RL","5-HT","Pre-Stim",9,45,NA,-5.92613483026124
"A","trial","RL","5-HT","Pre-Stim",9,46,NA,-6.32270371183764
"A","trial","RL","5-HT","Pre-Stim",9,47,NA,-6.76761636462679
"A","trial","RL","5-HT","Pre-Stim",9,48,NA,-5.6818379384079
"A","trial","RL","5-HT","Pre-Stim",9,49,NA,-5.33941094312067
"A","trial","RL","5-HT","Pre-Stim",9,50,NA,-5.39592389420574
"A","trial","RL","5-HT","Pre-Stim",9,51,NA,-5.38253873885136
"A","trial","RL","5-HT","Pre-Stim",9,52,NA,-5.401048830418
"A","trial","RL","5-HT","Pre-Stim",9,53,NA,-5.42521927815222
"A","trial","RL","5-HT","Pre-Stim",9,54,NA,-5.22415108624962
"A","trial","RL","5-HT","Pre-Stim",9,55,NA,-5.3718155830694
"A","trial","RL","5-HT","Pre-Stim",9,56,NA,-6.27105648869337
"A","trial","RL","5-HT","Pre-Stim",9,57,NA,-5.21721827221507
"A","trial","RL","5-HT","Pre-Stim",9,58,NA,-5.45501477482098
"A","trial","RL","5-HT","Pre-Stim",9,59,NA,-5.12510124438486
"A","trial","RL","5-HT","Pre-Stim",9,60,NA,-4.95080993374032
"A","trial","RL","5-HT","Pre-Stim",9,61,NA,-5.22954899551979
"A","trial","RL","5-HT","Pre-Stim",9,62,NA,-5.6039433115625
"A","trial","RL","5-HT","Pre-Stim",9,63,NA,-5.05754962921233
"A","trial","RL","5-HT","Pre-Stim",9,64,NA,-5.67712472772327
"A","trial","RL","5-HT","Pre-Stim",9,65,NA,-5.26590213276067
"A","trial","RL","5-HT","Pre-Stim",9,66,NA,-5.6948103212204
"A","trial","RL","5-HT","Pre-Stim",9,67,NA,-5.12604760927976
"A","trial","RL","5-HT","Pre-Stim",9,68,NA,-5.06184562630262
"A","trial","RL","5-HT","Pre-Stim",9,69,NA,-5.28196672030437
"A","trial","RL","5-HT","Pre-Stim",9,70,NA,-4.71532217909473
"A","trial","RL","5-HT","Pre-Stim",9,72,NA,-4.84889338844911
"A","trial","RL","5-HT","Pre-Stim",9,73,NA,-4.9066779665724
"A","trial","RL","5-HT","Pre-Stim",9,74,NA,-4.32173077055726
"A","trial","RL","5-HT","Pre-Stim",9,75,NA,-4.80080465373278
"A","trial","RL","5-HT","Pre-Stim",9,76,NA,-4.28830986831372
"A","trial","RL","5-HT","Pre-Stim",9,77,NA,-5.18910902160545
"A","trial","RL","5-HT","Pre-Stim",9,78,NA,-4.7498634667433
"A","trial","RL","5-HT","Pre-Stim",9,79,NA,-5.2343992198167
"A","trial","RL","5-HT","Pre-Stim",9,80,NA,-4.05289563811175
"A","trial","RL","5-HT","Pre-Stim",9,81,NA,-4.47856570332827
"A","trial","RL","5-HT","Pre-Stim",9,82,NA,-4.52411989018367
"A","trial","RL","5-HT","Pre-Stim",9,83,NA,-4.73612744957853
"A","trial","RL","5-HT","Pre-Stim",9,84,NA,-4.91604409039414
"A","trial","RL","5-HT","Pre-Stim",9,85,NA,-4.49612214026933
"A","trial","RL","5-HT","Pre-Stim",9,86,NA,-5.38714849014255
"A","trial","RL","5-HT","Pre-Stim",9,87,NA,-4.74136836457861
"A","trial","RL","5-HT","Pre-Stim",9,88,NA,-4.08240885532427
"A","trial","RL","5-HT","Pre-Stim",9,89,NA,-4.14010491792883
"A","trial","RL","5-HT","Pre-Stim",9,90,NA,-4.88328924832853
"A","trial","RL","5-HT","Pre-Stim",9,91,NA,-4.39822712702219
"A","trial","RL","5-HT","Pre-Stim",9,92,NA,-4.38349535849886
"A","trial","RL","5-HT","Pre-Stim",9,93,NA,-4.84954689634786
"A","trial","RL","5-HT","Pre-Stim",9,94,NA,-4.22469507050926
"A","trial","RL","5-HT","Pre-Stim",9,95,NA,-3.69707356423591
"A","trial","RL","5-HT","Pre-Stim",9,96,NA,-3.80451362207158
"A","trial","RL","5-HT","Pre-Stim",9,97,NA,-3.24697390421686
"A","trial","RL","5-HT","Pre-Stim",9,98,NA,-4.26906870077123
"A","trial","RL","5-HT","Pre-Stim",9,99,NA,-3.59224924743756
"A","trial","RL","5-HT","Pre-Stim",9,100,NA,-3.53618340279586
"A","trial","RL","5-HT","Pre-Stim",9,101,NA,-3.55109326660256
"A","trial","RL","5-HT","Pre-Stim",9,102,NA,-4.22952240664375
"A","trial","RL","5-HT","Pre-Stim",9,103,NA,-4.00264902081015
"A","trial","RL","5-HT","Pre-Stim",9,104,NA,-3.36440650591678
"A","trial","RL","5-HT","Pre-Stim",9,105,NA,-4.47856651397737
"A","trial","RL","DA","Pre-Stim",9,1,NA,-8.84282213687601
"A","trial","RL","DA","Pre-Stim",9,2,NA,-9.50011702190474
"A","trial","RL","DA","Pre-Stim",9,3,NA,-9.16423961771941
"A","trial","RL","DA","Pre-Stim",9,4,NA,-9.49097537741255
"A","trial","RL","DA","Pre-Stim",9,5,NA,-10.0773982841485
"A","trial","RL","DA","Pre-Stim",9,6,NA,-9.31044482594748
"A","trial","RL","DA","Pre-Stim",9,7,NA,-10.8934916783795
"A","trial","RL","DA","Pre-Stim",9,8,NA,-9.27560783844629
"A","trial","RL","DA","Pre-Stim",9,9,NA,-5.65975252322632
"A","trial","RL","DA","Pre-Stim",9,10,NA,-9.44285354423475
"A","trial","RL","DA","Pre-Stim",9,11,NA,-10.663882305465
"A","trial","RL","DA","Pre-Stim",9,12,NA,-9.42173199689125
"A","trial","RL","DA","Pre-Stim",9,13,NA,-12.4969460371376
"A","trial","RL","DA","Pre-Stim",9,14,NA,-7.39919773794167
"A","trial","RL","DA","Pre-Stim",9,15,NA,-10.5056059207767
"A","trial","RL","DA","Pre-Stim",9,16,NA,-8.92581743571615
"A","trial","RL","DA","Pre-Stim",9,17,NA,-9.05530460498548
"A","trial","RL","DA","Pre-Stim",9,18,NA,-8.54114237765054
"A","trial","RL","DA","Pre-Stim",9,19,NA,-10.0920790600907
"A","trial","RL","DA","Pre-Stim",9,20,NA,-7.43643098683843
"A","trial","RL","DA","Pre-Stim",9,21,NA,-9.66034914407422
"A","trial","RL","DA","Pre-Stim",9,22,NA,-8.74067280607447
"A","trial","RL","DA","Pre-Stim",9,23,NA,-6.60928693858657
"A","trial","RL","DA","Pre-Stim",9,24,NA,-7.42976983635315
"A","trial","RL","DA","Pre-Stim",9,25,NA,-9.05042501479499
"A","trial","RL","DA","Pre-Stim",9,26,NA,-7.17047303015668
"A","trial","RL","DA","Pre-Stim",9,27,NA,-7.81724880803062
"A","trial","RL","DA","Pre-Stim",9,28,NA,-6.20767440034506
"A","trial","RL","DA","Pre-Stim",9,29,NA,-8.56354149994936
"A","trial","RL","DA","Pre-Stim",9,30,NA,-5.93125420817725
"A","trial","RL","DA","Pre-Stim",9,31,NA,-4.70917632618481
"A","trial","RL","DA","Pre-Stim",9,32,NA,-6.92348353457987
"A","trial","RL","DA","Pre-Stim",9,33,NA,-6.21572666103828
"A","trial","RL","DA","Pre-Stim",9,34,NA,-7.83553724804544
"A","trial","RL","DA","Pre-Stim",9,35,NA,-5.74283797694106
"A","trial","RL","DA","Pre-Stim",9,37,NA,-7.41271898984058
"A","trial","RL","DA","Pre-Stim",9,38,NA,-5.27105258497319
"A","trial","RL","DA","Pre-Stim",9,39,NA,-6.96113366109636
"A","trial","RL","DA","Pre-Stim",9,40,NA,-5.31031480981904
"A","trial","RL","DA","Pre-Stim",9,41,NA,-4.26364903064188
"A","trial","RL","DA","Pre-Stim",9,42,NA,-5.40415109756832
"A","trial","RL","DA","Pre-Stim",9,43,NA,-3.23876390812877
"A","trial","RL","DA","Pre-Stim",9,44,NA,-5.92814971252813
"A","trial","RL","DA","Pre-Stim",9,45,NA,-5.4195746811636
"A","trial","RL","DA","Pre-Stim",9,46,NA,-3.95720578944616
"A","trial","RL","DA","Pre-Stim",9,47,NA,-3.56571677513117
"A","trial","RL","DA","Pre-Stim",9,48,NA,-6.31137182057075
"A","trial","RL","DA","Pre-Stim",9,49,NA,-7.84357506368739
"A","trial","RL","DA","Pre-Stim",9,50,NA,-5.60664957085228
"A","trial","RL","DA","Pre-Stim",9,51,NA,-2.11621516380368
"A","trial","RL","DA","Pre-Stim",9,52,NA,-4.33799168686553
"A","trial","RL","DA","Pre-Stim",9,53,NA,-3.18869908440799
"A","trial","RL","DA","Pre-Stim",9,54,NA,-6.10629223289709
"A","trial","RL","DA","Pre-Stim",9,55,NA,-4.15997089636773
"A","trial","RL","DA","Pre-Stim",9,56,NA,-1.87341058587853
"A","trial","RL","DA","Pre-Stim",9,57,NA,-2.88571747120411
"A","trial","RL","DA","Pre-Stim",9,58,NA,-3.43227111459584
"A","trial","RL","DA","Pre-Stim",9,59,NA,-5.06193036321281
"A","trial","RL","DA","Pre-Stim",9,60,NA,-2.63130576261679
"A","trial","RL","DA","Pre-Stim",9,61,NA,-3.65951904362273
"A","trial","RL","DA","Pre-Stim",9,62,NA,-1.19409995268937
"A","trial","RL","DA","Pre-Stim",9,63,NA,-2.45243297575264
"A","trial","RL","DA","Pre-Stim",9,64,NA,-2.65410600041549
"A","trial","RL","DA","Pre-Stim",9,65,NA,-6.21236747052675
"A","trial","RL","DA","Pre-Stim",9,66,NA,-3.27710675960342
"A","trial","RL","DA","Pre-Stim",9,67,NA,-4.96901369047166
"A","trial","RL","DA","Pre-Stim",9,68,NA,-4.1542365970367
"A","trial","RL","DA","Pre-Stim",9,69,NA,-3.65848359366103
"A","trial","RL","DA","Pre-Stim",9,70,NA,-2.27246672092482
"A","trial","RL","DA","Pre-Stim",9,72,NA,-1.65417194625604
"A","trial","RL","DA","Pre-Stim",9,73,NA,-3.25604048123714
"A","trial","RL","DA","Pre-Stim",9,74,NA,-2.79124575427451
"A","trial","RL","DA","Pre-Stim",9,75,NA,-4.19420050981367
"A","trial","RL","DA","Pre-Stim",9,76,NA,-2.88426983130379
"A","trial","RL","DA","Pre-Stim",9,77,NA,-0.615586645602331
"A","trial","RL","DA","Pre-Stim",9,78,NA,-0.479203421977147
"A","trial","RL","DA","Pre-Stim",9,79,NA,2.224658431595
"A","trial","RL","DA","Pre-Stim",9,80,NA,-1.43685452331155
"A","trial","RL","DA","Pre-Stim",9,81,NA,-1.05971706648716
"A","trial","RL","DA","Pre-Stim",9,82,NA,-0.458195574913144
"A","trial","RL","DA","Pre-Stim",9,83,NA,-4.50205145764511
"A","trial","RL","DA","Pre-Stim",9,84,NA,-2.60595851595424
"A","trial","RL","DA","Pre-Stim",9,85,NA,-0.503617679141764
"A","trial","RL","DA","Pre-Stim",9,86,NA,1.18965986942641
"A","trial","RL","DA","Pre-Stim",9,87,NA,-2.4124041197669
"A","trial","RL","DA","Pre-Stim",9,88,NA,0.771394020635785
"A","trial","RL","DA","Pre-Stim",9,89,NA,0.306576385006509
"A","trial","RL","DA","Pre-Stim",9,90,NA,-0.173780437477807
"A","trial","RL","DA","Pre-Stim",9,91,NA,3.89264144888529
"A","trial","RL","DA","Pre-Stim",9,92,NA,2.92658420880277
"A","trial","RL","DA","Pre-Stim",9,93,NA,3.88988381557273
"A","trial","RL","DA","Pre-Stim",9,94,NA,-0.554299404261038
"A","trial","RL","DA","Pre-Stim",9,95,NA,0.0210912602563169
"A","trial","RL","DA","Pre-Stim",9,96,NA,-0.211554979449034
"A","trial","RL","DA","Pre-Stim",9,97,NA,1.953743956792
"A","trial","RL","DA","Pre-Stim",9,98,NA,0.996780314667236
"A","trial","RL","DA","Pre-Stim",9,99,NA,1.4820816552397
"A","trial","RL","DA","Pre-Stim",9,100,NA,4.46929091790336
"A","trial","RL","DA","Pre-Stim",9,101,NA,1.03770273708944
"A","trial","RL","DA","Pre-Stim",9,102,NA,3.91343697336866
"A","trial","RL","DA","Pre-Stim",9,103,NA,7.72831693523901
"A","trial","RL","DA","Pre-Stim",9,104,NA,6.07686856486435
"A","trial","RL","DA","Pre-Stim",9,105,NA,4.6148786274852
"A","trial","RL","5-HT","Post-Stim",9,1,NA,5.01185441165219
"A","trial","RL","5-HT","Post-Stim",9,2,NA,4.57584036962401
"A","trial","RL","5-HT","Post-Stim",9,4,NA,6.4278863102656
"A","trial","RL","5-HT","Post-Stim",9,5,NA,5.20763580496769
"A","trial","RL","5-HT","Post-Stim",9,6,NA,6.3719529910439
"A","trial","RL","5-HT","Post-Stim",9,7,NA,4.62128517757682
"A","trial","RL","5-HT","Post-Stim",9,8,NA,5.37987885843961
"A","trial","RL","5-HT","Post-Stim",9,9,NA,4.92618751575383
"A","trial","RL","5-HT","Post-Stim",9,10,NA,5.45863350244822
"A","trial","RL","5-HT","Post-Stim",9,11,NA,6.22033677378671
"A","trial","RL","5-HT","Post-Stim",9,12,NA,5.10788321178034
"A","trial","RL","5-HT","Post-Stim",9,13,NA,6.18051152240609
"A","trial","RL","5-HT","Post-Stim",9,14,NA,5.44621086600663
"A","trial","RL","5-HT","Post-Stim",9,16,NA,4.9493114975379
"A","trial","RL","5-HT","Post-Stim",9,17,NA,5.80728892716796
"A","trial","RL","5-HT","Post-Stim",9,18,NA,6.32256775338149
"A","trial","RL","5-HT","Post-Stim",9,19,NA,5.43017016023579
"A","trial","RL","5-HT","Post-Stim",9,20,NA,5.50588627492445
"A","trial","RL","5-HT","Post-Stim",9,21,NA,6.32992705030708
"A","trial","RL","5-HT","Post-Stim",9,22,NA,4.89057955331788
"A","trial","RL","5-HT","Post-Stim",9,23,NA,5.50276010335585
"A","trial","RL","5-HT","Post-Stim",9,24,NA,5.65403953447096
"A","trial","RL","5-HT","Post-Stim",9,25,NA,6.95637525481096
"A","trial","RL","5-HT","Post-Stim",9,26,NA,7.63646333063225
"A","trial","RL","5-HT","Post-Stim",9,27,NA,6.77790186304717
"A","trial","RL","5-HT","Post-Stim",9,28,NA,6.24964412760354
"A","trial","RL","5-HT","Post-Stim",9,30,NA,5.38459925004792
"A","trial","RL","5-HT","Post-Stim",9,31,NA,6.66200962812329
"A","trial","RL","5-HT","Post-Stim",9,32,NA,6.09028629038179
"A","trial","RL","5-HT","Post-Stim",9,33,NA,6.41396699417304
"A","trial","RL","5-HT","Post-Stim",9,34,NA,6.29828635847846
"A","trial","RL","5-HT","Post-Stim",9,35,NA,6.89256374739754
"A","trial","RL","5-HT","Post-Stim",9,36,NA,4.4070951910682
"A","trial","RL","5-HT","Post-Stim",9,37,NA,4.72833613816689
"A","trial","RL","5-HT","Post-Stim",9,38,NA,5.3399709527376
"A","trial","RL","5-HT","Post-Stim",9,39,NA,6.7709747259616
"A","trial","RL","5-HT","Post-Stim",9,40,NA,5.89033381639465
"A","trial","RL","5-HT","Post-Stim",9,41,NA,6.13275460657444
"A","trial","RL","5-HT","Post-Stim",9,42,NA,6.64841509702396
"A","trial","RL","5-HT","Post-Stim",9,43,NA,6.48206442816409
"A","trial","RL","5-HT","Post-Stim",9,44,NA,5.22155616260115
"A","trial","RL","5-HT","Post-Stim",9,45,NA,5.91858765108784
"A","trial","RL","5-HT","Post-Stim",9,46,NA,5.74304088843736
"A","trial","RL","5-HT","Post-Stim",9,47,NA,7.21091700463053
"A","trial","RL","5-HT","Post-Stim",9,48,NA,5.53164068116383
"A","trial","RL","5-HT","Post-Stim",9,49,NA,5.79932840189822
"A","trial","RL","5-HT","Post-Stim",9,50,NA,7.46312814030024
"A","trial","RL","5-HT","Post-Stim",9,51,NA,6.49113559764783
"A","trial","RL","5-HT","Post-Stim",9,52,NA,5.52251690979044
"A","trial","RL","5-HT","Post-Stim",9,53,NA,5.02648723388184
"A","trial","RL","5-HT","Post-Stim",9,54,NA,7.3865774572399
"A","trial","RL","5-HT","Post-Stim",9,55,NA,7.65481187329512
"A","trial","RL","5-HT","Post-Stim",9,56,NA,6.74972808609074
"A","trial","RL","5-HT","Post-Stim",9,57,NA,5.98135503441507
"A","trial","RL","5-HT","Post-Stim",9,58,NA,6.31898741104422
"A","trial","RL","5-HT","Post-Stim",9,59,NA,6.39226338614587
"A","trial","RL","5-HT","Post-Stim",9,60,NA,5.42436670600467
"A","trial","RL","5-HT","Post-Stim",9,61,NA,5.49783448443076
"A","trial","RL","5-HT","Post-Stim",9,62,NA,6.21406155365452
"A","trial","RL","5-HT","Post-Stim",9,63,NA,6.14807675028463
"A","trial","RL","5-HT","Post-Stim",9,64,NA,6.4180176488118
"A","trial","RL","5-HT","Post-Stim",9,65,NA,4.86616066625402
"A","trial","RL","5-HT","Post-Stim",9,66,NA,7.15937303033524
"A","trial","RL","5-HT","Post-Stim",9,67,NA,6.43427493258932
"A","trial","RL","5-HT","Post-Stim",9,68,NA,5.2049689415451
"A","trial","RL","5-HT","Post-Stim",9,69,NA,4.33070016959541
"A","trial","RL","5-HT","Post-Stim",9,70,NA,4.84726511494218
"A","trial","RL","5-HT","Post-Stim",9,71,NA,6.01654503286553
"A","trial","RL","5-HT","Post-Stim",9,72,NA,5.63923663454279
"A","trial","RL","5-HT","Post-Stim",9,74,NA,6.74529732153565
"A","trial","RL","5-HT","Post-Stim",9,75,NA,5.9293331554906
"A","trial","RL","5-HT","Post-Stim",9,76,NA,5.1567207399506
"A","trial","RL","5-HT","Post-Stim",9,77,NA,5.66950616032709
"A","trial","RL","5-HT","Post-Stim",9,78,NA,6.43647801444202
"A","trial","RL","5-HT","Post-Stim",9,79,NA,6.5797048309385
"A","trial","RL","5-HT","Post-Stim",9,80,NA,5.9575908790485
"A","trial","RL","5-HT","Post-Stim",9,81,NA,6.94842145070924
"A","trial","RL","5-HT","Post-Stim",9,82,NA,5.66025324943016
"A","trial","RL","5-HT","Post-Stim",9,83,NA,6.34227971886709
"A","trial","RL","5-HT","Post-Stim",9,84,NA,6.72148313464126
"A","trial","RL","5-HT","Post-Stim",9,86,NA,5.75090037919127
"A","trial","RL","5-HT","Post-Stim",9,87,NA,5.9131205767247
"A","trial","RL","5-HT","Post-Stim",9,88,NA,6.67797627666518
"A","trial","RL","5-HT","Post-Stim",9,89,NA,5.28799899286787
"A","trial","RL","5-HT","Post-Stim",9,90,NA,6.26912905236745
"A","trial","RL","5-HT","Post-Stim",9,91,NA,6.50876422696889
"A","trial","RL","5-HT","Post-Stim",9,92,NA,6.29681030123691
"A","trial","RL","5-HT","Post-Stim",9,93,NA,6.05014906459896
"A","trial","RL","5-HT","Post-Stim",9,94,NA,7.57040480252654
"A","trial","RL","5-HT","Post-Stim",9,95,NA,5.60070479565465
"A","trial","RL","5-HT","Post-Stim",9,96,NA,4.94185536421154
"A","trial","RL","5-HT","Post-Stim",9,97,NA,5.45428210863174
"A","trial","RL","5-HT","Post-Stim",9,98,NA,6.57782841684171
"A","trial","RL","5-HT","Post-Stim",9,100,NA,6.17893490830873
"A","trial","RL","5-HT","Post-Stim",9,101,NA,6.85847503013654
"A","trial","RL","5-HT","Post-Stim",9,102,NA,6.13844484023433
"A","trial","RL","5-HT","Post-Stim",9,103,NA,6.26327287472039
"A","trial","RL","5-HT","Post-Stim",9,104,NA,6.65224145722343
"A","trial","RL","5-HT","Post-Stim",9,105,NA,4.33570916315068
"A","trial","RL","DA","Post-Stim",9,1,NA,9.89761927285307
"A","trial","RL","DA","Post-Stim",9,2,NA,6.89015825641091
"A","trial","RL","DA","Post-Stim",9,4,NA,7.85118125587438
"A","trial","RL","DA","Post-Stim",9,5,NA,6.91600079975508
"A","trial","RL","DA","Post-Stim",9,6,NA,10.1464962893582
"A","trial","RL","DA","Post-Stim",9,7,NA,7.23835853392407
"A","trial","RL","DA","Post-Stim",9,8,NA,8.52478572309415
"A","trial","RL","DA","Post-Stim",9,9,NA,5.71720513087221
"A","trial","RL","DA","Post-Stim",9,10,NA,5.71711294481004
"A","trial","RL","DA","Post-Stim",9,11,NA,6.98658655908064
"A","trial","RL","DA","Post-Stim",9,12,NA,4.54656983772501
"A","trial","RL","DA","Post-Stim",9,13,NA,6.15232003716735
"A","trial","RL","DA","Post-Stim",9,14,NA,7.31005628346596
"A","trial","RL","DA","Post-Stim",9,16,NA,3.94566286922964
"A","trial","RL","DA","Post-Stim",9,17,NA,7.19901752390721
"A","trial","RL","DA","Post-Stim",9,18,NA,7.31989018422938
"A","trial","RL","DA","Post-Stim",9,19,NA,8.2097152533945
"A","trial","RL","DA","Post-Stim",9,20,NA,3.60654958438367
"A","trial","RL","DA","Post-Stim",9,21,NA,5.79406414663967
"A","trial","RL","DA","Post-Stim",9,22,NA,1.60061276306822
