"panel","level","task","nt","stim","idx","trial","Oz"
"A","subject","RL","NE","Pre-Stim",3,NA,-4.93265043747994
"A","subject","RL","NE","Post-Stim",3,NA,5.18040163341753
"A","subject","RL","NE","Pre-Stim",4,NA,3.62750729564801
"A","subject","RL","NE","Post-Stim",4,NA,-3.29210779386399
"A","subject","RL","NE","Pre-Stim",5,NA,0.600277741652677
"A","subject","RL","NE","Post-Stim",5,NA,-0.786950637306027
"A","subject","RL","NE","Pre-Stim",6,NA,-2.0954086399323
"A","subject","RL","NE","Post-Stim",6,NA,2.23692017252556
"A","subject","RL","NE","Pre-Stim",7,NA,4.58267725007138
"A","subject","RL","NE","Post-Stim",7,NA,-4.54323215436063
"A","subject","RL","NE","Pre-Stim",8,NA,4.16616830062082
"A","subject","RL","NE","Post-Stim",8,NA,-4.14119210154562
"A","subject","RL","NE","Pre-Stim",9,NA,-3.26011657403904
"A","subject","RL","NE","Post-Stim",9,NA,3.60696187042668
"A","subject","RL","NE","Pre-Stim",10,NA,0.0185617635704988
"A","subject","RL","NE","Post-Stim",10,NA,-0.063966914048034
"B","subject","UG","NE","Pre-Stim",1,NA,-3.12552002663659
"B","subject","UG","NE","Post-Stim",1,NA,2.44269656619699
"B","subject","UG","NE","Pre-Stim",2,NA,0.30505990952086
"B","subject","UG","NE","Post-Stim",2,NA,-0.994167532285351
"B","subject","UG","NE","Pre-Stim",3,NA,-2.68039341657395
"B","subject","UG","NE","Post-Stim",3,NA,2.84341308757605
"B","subject","UG","NE","Pre-Stim",4,NA,4.21451043606632
"B","subject","UG","NE","Post-Stim",4,NA,-3.70301863922119
"B","subject","UG","NE","Pre-Stim",5,NA,3.35550252274279
"B","subject","UG","NE","Post-Stim",5,NA,-2.62350141779069
"B","subject","UG","NE","Pre-Stim",6,NA,-4.45436554065512
"B","subject","UG","NE","Post-Stim",6,NA,4.05513735827342
"B","subject","UG","NE","Pre-Stim",7,NA,2.865431458778
"B","subject","UG","NE","Post-Stim",7,NA,-3.48547123666807
"B","subject","UG","NE","Pre-Stim",8,NA,0.828706790891157
"B","subject","UG","NE","Post-Stim",8,NA,-1.40349323737855
"B","subject","UG","NE","Pre-Stim",9,NA,-2.03453421164428
"B","subject","UG","NE","Post-Stim",9,NA,1.65208250658871
"B","subject","UG","NE","Pre-Stim",10,NA,4.96534343182341
"B","subject","UG","NE","Post-Stim",10,NA,-5.09542062757956
"C","trial","RL","NE","Pre-Stim",3,1,-2.62821680057741
"C","trial","RL","NE","Pre-Stim",3,2,-1.83186657106446
"C","trial","RL","NE","Pre-Stim",3,3,-3.32650180726172
"C","trial","RL","NE","Pre-Stim",3,4,-4.7054689915241
"C","trial","RL","NE","Pre-Stim",3,5,-3.71832724650144
"C","trial","RL","NE","Pre-Stim",3,6,-4.94168215080798
"C","trial","RL","NE","Pre-Stim",3,7,-1.91473837921807
"C","trial","RL","NE","Pre-Stim",3,8,-0.462633701317874
"C","trial","RL","NE","Pre-Stim",3,9,-2.67876756391146
"C","trial","RL","NE","Pre-Stim",3,10,-2.90254680847761
"C","trial","RL","NE","Pre-Stim",3,11,-2.95335254831622
"C","trial","RL","NE","Pre-Stim",3,12,-2.54814075876251
"C","trial","RL","NE","Pre-Stim",3,13,-3.91882576170771
"C","trial","RL","NE","Pre-Stim",3,14,-4.42549408610095
"C","trial","RL","NE","Pre-Stim",3,15,-4.11129055612185
"C","trial","RL","NE","Pre-Stim",3,16,-2.30035379590633
"C","trial","RL","NE","Pre-Stim",3,17,-4.75890664689225
"C","trial","RL","NE","Pre-Stim",3,18,-2.67539876534877
"C","trial","RL","NE","Pre-Stim",3,19,-3.27416346043706
"C","trial","RL","NE","Pre-Stim",3,20,-2.27208307315934
"C","trial","RL","NE","Pre-Stim",3,21,-5.18152459767981
"C","trial","RL","NE","Pre-Stim",3,22,-2.65672331185546
"C","trial","RL","NE","Pre-Stim",3,23,-4.70935492418813
"C","trial","RL","NE","Pre-Stim",3,24,-4.07539202223485
"C","trial","RL","NE","Pre-Stim",3,25,-3.23423665711268
"C","trial","RL","NE","Pre-Stim",3,26,-1.86906770708708
"C","trial","RL","NE","Pre-Stim",3,27,-3.57827948085881
"C","trial","RL","NE","Pre-Stim",3,28,-4.88256418033075
"C","trial","RL","NE","Pre-Stim",3,29,-4.48025953814198
"C","trial","RL","NE","Pre-Stim",3,30,-3.53646425198469
"C","trial","RL","NE","Pre-Stim",3,31,-3.5401193537998
"C","trial","RL","NE","Pre-Stim",3,32,-3.66842936743124
"C","trial","RL","NE","Pre-Stim",3,33,-6.34663429212991
"C","trial","RL","NE","Pre-Stim",3,34,-2.80428610988937
"C","trial","RL","NE","Pre-Stim",3,35,-4.48937004530744
"C","trial","RL","NE","Pre-Stim",3,36,-3.98233479682536
"C","trial","RL","NE","Pre-Stim",3,37,-4.22291910069723
"C","trial","RL","NE","Pre-Stim",3,38,-4.92863875469592
"C","trial","RL","NE","Pre-Stim",3,39,-3.33248176298628
"C","trial","RL","NE","Pre-Stim",3,40,-2.52081250169594
"C","trial","RL","NE","Pre-Stim",3,41,-3.52183494287412
"C","trial","RL","NE","Pre-Stim",3,42,-5.17716960581936
"C","trial","RL","NE","Pre-Stim",3,43,-4.81435220147741
"C","trial","RL","NE","Pre-Stim",3,44,-4.11266008854694
"C","trial","RL","NE","Pre-Stim",3,45,-4.76075742610017
"C","trial","RL","NE","Pre-Stim",3,46,-5.0136118568772
"C","trial","RL","NE","Pre-Stim",3,47,-4.54141389164356
"C","trial","RL","NE","Pre-Stim",3,48,-5.45989804071939
"C","trial","RL","NE","Pre-Stim",3,49,-4.30915298963801
"C","trial","RL","NE","Pre-Stim",3,50,-2.40853757007387
"C","trial","RL","NE","Pre-Stim",3,51,-4.35010031592942
"C","trial","RL","NE","Pre-Stim",3,52,-5.31883135674953
"C","trial","RL","NE","Pre-Stim",3,53,-6.17934961510052
"C","trial","RL","NE","Pre-Stim",3,54,-6.55465965491521
"C","trial","RL","NE","Pre-Stim",3,55,-5.20989146454512
"C","trial","RL","NE","Pre-Stim",3,56,-5.89356522835333
"C","trial","RL","NE","Pre-Stim",3,57,-4.40316477545265
"C","trial","RL","NE","Pre-Stim",3,58,-6.03021595825402
"C","trial","RL","NE","Pre-Stim",3,59,-5.35204742131526
"C","trial","RL","NE","Pre-Stim",3,60,-6.14096780140954
"C","trial","RL","NE","Pre-Stim",3,61,-5.84586391350295
"C","trial","RL","NE","Pre-Stim",3,62,-7.74668599369069
"C","trial","RL","NE","Pre-Stim",3,63,-7.85778630470707
"C","trial","RL","NE","Pre-Stim",3,64,-6.85068806513323
"C","trial","RL","NE","Pre-Stim",3,65,-7.67315736592324
"C","trial","RL","NE","Pre-Stim",3,66,-4.01269192562341
"C","trial","RL","NE","Pre-Stim",3,67,-6.94790660774558
"C","trial","RL","NE","Pre-Stim",3,68,-4.79265925981512
"C","trial","RL","NE","Pre-Stim",3,69,-6.07792724133104
"C","trial","RL","NE","Pre-Stim",3,70,-6.66244424099818
"C","trial","RL","NE","Pre-Stim",3,71,-6.39668979220242
"C","trial","RL","NE","Pre-Stim",3,72,-6.29019798296489
"C","trial","RL","NE","Pre-Stim",3,73,-5.77888761759122
"C","trial","RL","NE","Pre-Stim",3,74,-7.04529032640715
"C","trial","RL","NE","Pre-Stim",3,75,-6.49714467142039
"C","trial","RL","NE","Pre-Stim",3,76,-5.33539522688564
"C","trial","RL","NE","Pre-Stim",3,77,-6.72739424580764
"C","trial","RL","NE","Pre-Stim",3,78,-5.59834603815528
"C","trial","RL","NE","Pre-Stim",3,79,-6.04462878078274
"C","trial","RL","NE","Pre-Stim",3,80,-5.58388538636019
"C","trial","RL","NE","Pre-Stim",3,81,-3.58669873685137
"C","trial","RL","NE","Pre-Stim",3,82,-5.89687765490948
"C","trial","RL","NE","Pre-Stim",3,83,-4.05820865755644
"C","trial","RL","NE","Pre-Stim",3,84,-3.40195892430228
"C","trial","RL","NE","Pre-Stim",3,85,-4.49612625200305
"C","trial","RL","NE","Pre-Stim",3,86,-5.6795984929127
"C","trial","RL","NE","Pre-Stim",3,87,-10.7290002331792
"C","trial","RL","NE","Pre-Stim",3,88,-7.89970315564904
"C","trial","RL","NE","Pre-Stim",3,89,-4.74132465999844
"C","trial","RL","NE","Pre-Stim",3,90,-5.08424536384266
"C","trial","RL","NE","Pre-Stim",3,91,-6.90245590730349
"C","trial","RL","NE","Pre-Stim",3,92,-5.87112888771611
"C","trial","RL","NE","Pre-Stim",3,93,-6.5509290684116
"C","trial","RL","NE","Pre-Stim",3,94,-6.81466430827714
"C","trial","RL","NE","Pre-Stim",3,95,-7.03362661751001
"C","trial","RL","NE","Pre-Stim",3,96,-5.00734062535402
"C","trial","RL","NE","Pre-Stim",3,97,-8.27642864560942
"C","trial","RL","NE","Pre-Stim",3,98,-6.60564160434161
"C","trial","RL","NE","Pre-Stim",3,99,-6.82712508294701
"C","trial","RL","NE","Pre-Stim",3,100,-6.91910559842465
"C","trial","RL","NE","Pre-Stim",3,101,-4.28331479981937
"C","trial","RL","NE","Pre-Stim",3,102,-7.84690708923533
"C","trial","RL","NE","Pre-Stim",3,103,-6.56693749832044
"C","trial","RL","NE","Pre-Stim",3,104,-5.77107660210787
"C","trial","RL","NE","Pre-Stim",3,105,-5.37136604562078
"C","trial","RL","NE","Post-Stim",3,1,6.46447129104526
"C","trial","RL","NE","Post-Stim",3,2,4.62249591561616
"C","trial","RL","NE","Post-Stim",3,3,6.69578794178309
"C","trial","RL","NE","Post-Stim",3,4,9.17070189816832
"C","trial","RL","NE","Post-Stim",3,5,6.17500990367853
"C","trial","RL","NE","Post-Stim",3,6,9.25202901911473
"C","trial","RL","NE","Post-Stim",3,7,7.53577031173292
"C","trial","RL","NE","Post-Stim",3,8,6.71881660008964
"C","trial","RL","NE","Post-Stim",3,9,7.26667607306923
"C","trial","RL","NE","Post-Stim",3,10,5.36583979719869
"C","trial","RL","NE","Post-Stim",3,11,8.59101722307467
"C","trial","RL","NE","Post-Stim",3,12,2.0294865879362
"C","trial","RL","NE","Post-Stim",3,13,7.90282160607747
"C","trial","RL","NE","Post-Stim",3,14,2.55365083234795
"C","trial","RL","NE","Post-Stim",3,15,8.57988229749783
"C","trial","RL","NE","Post-Stim",3,16,6.07664511194239
"C","trial","RL","NE","Post-Stim",3,17,5.45220772314074
"C","trial","RL","NE","Post-Stim",3,18,8.0190609204737
"C","trial","RL","NE","Post-Stim",3,20,7.79417114703062
"C","trial","RL","NE","Post-Stim",3,21,6.95216396803151
"C","trial","RL","NE","Post-Stim",3,22,3.63254576031894
"C","trial","RL","NE","Post-Stim",3,23,3.05206029310708
"C","trial","RL","NE","Post-Stim",3,24,4.51266422706876
"C","trial","RL","NE","Post-Stim",3,25,3.73563203220875
"C","trial","RL","NE","Post-Stim",3,26,6.17906466586794
"C","trial","RL","NE","Post-Stim",3,27,8.62026741664619
"C","trial","RL","NE","Post-Stim",3,28,5.89060846280953
"C","trial","RL","NE","Post-Stim",3,29,8.25018268842049
"C","trial","RL","NE","Post-Stim",3,30,5.27006159053883
"C","trial","RL","NE","Post-Stim",3,31,5.53744751358326
"C","trial","RL","NE","Post-Stim",3,32,5.13560375685134
"C","trial","RL","NE","Post-Stim",3,33,1.54790487008498
"C","trial","RL","NE","Post-Stim",3,34,8.43385273722243
"C","trial","RL","NE","Post-Stim",3,35,3.65953420945495
"C","trial","RL","NE","Post-Stim",3,36,2.04817936787602
"C","trial","RL","NE","Post-Stim",3,37,5.26447710981639
"C","trial","RL","NE","Post-Stim",3,38,7.01884177386602
"C","trial","RL","NE","Post-Stim",3,39,3.72026135681333
"C","trial","RL","NE","Post-Stim",3,40,6.09960087685857
"C","trial","RL","NE","Post-Stim",3,41,5.20514407083895
"C","trial","RL","NE","Post-Stim",3,42,8.27807907546487
"C","trial","RL","NE","Post-Stim",3,43,6.2493340320056
"C","trial","RL","NE","Post-Stim",3,44,7.26729994564101
"C","trial","RL","NE","Post-Stim",3,45,6.14814776237848
"C","trial","RL","NE","Post-Stim",3,46,5.08950236460828
"C","trial","RL","NE","Post-Stim",3,47,5.27968256687491
"C","trial","RL","NE","Post-Stim",3,48,5.16890938150349
"C","trial","RL","NE","Post-Stim",3,49,6.29055778145835
"C","trial","RL","NE","Post-Stim",3,50,2.17593296088386
"C","trial","RL","NE","Post-Stim",3,51,5.51819338962808
"C","trial","RL","NE","Post-Stim",3,52,2.38205053368842
"C","trial","RL","NE","Post-Stim",3,53,-0.921189309011696
"C","trial","RL","NE","Post-Stim",3,54,5.79413515002424
"C","trial","RL","NE","Post-Stim",3,55,3.42086645968025
"C","trial","RL","NE","Post-Stim",3,56,5.74576177237131
"C","trial","RL","NE","Post-Stim",3,57,4.56302645022216
"C","trial","RL","NE","Post-Stim",3,58,6.78173066492225
"C","trial","RL","NE","Post-Stim",3,59,3.44142274571944
"C","trial","RL","NE","Post-Stim",3,60,4.46045195423043
"C","trial","RL","NE","Post-Stim",3,61,6.05034195658523
"C","trial","RL","NE","Post-Stim",3,62,6.01290545995907
"C","trial","RL","NE","Post-Stim",3,63,1.39619579205542
"C","trial","RL","NE","Post-Stim",3,64,3.99048650340041
"C","trial","RL","NE","Post-Stim",3,65,7.26634472970364
"C","trial","RL","NE","Post-Stim",3,66,4.45574504775864
"C","trial","RL","NE","Post-Stim",3,67,5.35869044421652
"C","trial","RL","NE","Post-Stim",3,68,8.13584877992981
"C","trial","RL","NE","Post-Stim",3,69,-0.20727638268744
"C","trial","RL","NE","Post-Stim",3,70,4.50599485302116
"C","trial","RL","NE","Post-Stim",3,71,5.31657235582162
"C","trial","RL","NE","Post-Stim",3,72,4.28646031099349
"C","trial","RL","NE","Post-Stim",3,73,4.28600758126627
"C","trial","RL","NE","Post-Stim",3,74,3.97599239286882
"C","trial","RL","NE","Post-Stim",3,75,3.93889475632685
"C","trial","RL","NE","Post-Stim",3,76,7.8326234732901
"C","trial","RL","NE","Post-Stim",3,77,6.39869430525003
"C","trial","RL","NE","Post-Stim",3,78,2.20811534074533
"C","trial","RL","NE","Post-Stim",3,79,9.51869332635208
"C","trial","RL","NE","Post-Stim",3,80,7.29820666457523
"C","trial","RL","NE","Post-Stim",3,81,-1.30610197469393
"C","trial","RL","NE","Post-Stim",3,82,5.92463335915314
"C","trial","RL","NE","Post-Stim",3,83,5.06338587854672
"C","trial","RL","NE","Post-Stim",3,84,4.24155219802828
"C","trial","RL","NE","Post-Stim",3,85,3.36483797743989
"C","trial","RL","NE","Post-Stim",3,86,6.44830900123959
"C","trial","RL","NE","Post-Stim",3,87,4.18010796422393
"C","trial","RL","NE","Post-Stim",3,88,3.14657077393585
"C","trial","RL","NE","Post-Stim",3,89,7.31391972070761
"C","trial","RL","NE","Post-Stim",3,90,-0.690344545721114
"C","trial","RL","NE","Post-Stim",3,91,6.07444948447015
"C","trial","RL","NE","Post-Stim",3,92,6.10149203778373
"C","trial","RL","NE","Post-Stim",3,93,8.10519160913817
"C","trial","RL","NE","Post-Stim",3,94,3.74630546126297
"C","trial","RL","NE","Post-Stim",3,95,1.46632603030617
"C","trial","RL","NE","Post-Stim",3,96,3.19775557565482
"C","trial","RL","NE","Post-Stim",3,97,-1.10592771297563
"C","trial","RL","NE","Post-Stim",3,98,8.05410071287328
"C","trial","RL","NE","Post-Stim",3,99,1.56539507514039
"C","trial","RL","NE","Post-Stim",3,100,5.83415544580022
"C","trial","RL","NE","Post-Stim",3,101,4.21779471524565
"C","trial","RL","NE","Post-Stim",3,102,4.50629138774811
"C","trial","RL","NE","Post-Stim",3,103,1.76811746110898
"C","trial","RL","NE","Post-Stim",3,104,7.7425007866114
"C","trial","RL","NE","Post-Stim",3,105,8.60887712936668
"C","trial","RL","NE","Pre-Stim",4,1,1.3806511626676
"C","trial","RL","NE","Pre-Stim",4,2,-0.909876520530292
"C","trial","RL","NE","Pre-Stim",4,3,0.98365036920087
"C","trial","RL","NE","Pre-Stim",4,4,4.16634267477846
"C","trial","RL","NE","Pre-Stim",4,5,0.62194816295802
"C","trial","RL","NE","Pre-Stim",4,6,4.16623942958505
"C","trial","RL","NE","Pre-Stim",4,7,4.19384496364581
"C","trial","RL","NE","Pre-Stim",4,8,2.78071964263912
"C","trial","RL","NE","Pre-Stim",4,9,8.47165713401257
"C","trial","RL","NE","Pre-Stim",4,10,2.8424134420646
"C","trial","RL","NE","Pre-Stim",4,11,3.10566889003362
"C","trial","RL","NE","Pre-Stim",4,12,5.25239292478773
"C","trial","RL","NE","Pre-Stim",4,13,3.18306197441907
"C","trial","RL","NE","Pre-Stim",4,14,0.92979470040638
"C","trial","RL","NE","Pre-Stim",4,15,1.90092915142408
"C","trial","RL","NE","Pre-Stim",4,16,5.10371549668028
"C","trial","RL","NE","Pre-Stim",4,17,6.79569277074565
"C","trial","RL","NE","Pre-Stim",4,18,3.90039506185813
"C","trial","RL","NE","Pre-Stim",4,19,7.42131734039565
"C","trial","RL","NE","Pre-Stim",4,20,6.53815239423601
"C","trial","RL","NE","Pre-Stim",4,21,4.28598916725505
"C","trial","RL","NE","Pre-Stim",4,22,6.13472331789089
"C","trial","RL","NE","Pre-Stim",4,23,5.59804799560558
"C","trial","RL","NE","Pre-Stim",4,24,3.16692430767253
"C","trial","RL","NE","Pre-Stim",4,25,3.34889055131266
"C","trial","RL","NE","Pre-Stim",4,26,8.72994227176329
"C","trial","RL","NE","Pre-Stim",4,27,4.66579475475514
"C","trial","RL","NE","Pre-Stim",4,28,10.3099700609706
"C","trial","RL","NE","Pre-Stim",4,29,8.80507636846053
"C","trial","RL","NE","Pre-Stim",4,30,5.28378815564704
"C","trial","RL","NE","Pre-Stim",4,31,8.36427398225667
"C","trial","RL","NE","Pre-Stim",4,32,4.80011524550141
"C","trial","RL","NE","Pre-Stim",4,33,2.44701095095118
"C","trial","RL","NE","Pre-Stim",4,34,3.70017752475119
"C","trial","RL","NE","Pre-Stim",4,35,1.1991481264059
"C","trial","RL","NE","Pre-Stim",4,36,7.70438638750508
"C","trial","RL","NE","Pre-Stim",4,37,3.7058781141018
"C","trial","RL","NE","Pre-Stim",4,38,3.68269382155138
"C","trial","RL","NE","Pre-Stim",4,39,7.34967496136811
"C","trial","RL","NE","Pre-Stim",4,40,6.91433362714587
"C","trial","RL","NE","Pre-Stim",4,41,6.80749389902036
"C","trial","RL","NE","Pre-Stim",4,42,8.71582132181674
"C","trial","RL","NE","Pre-Stim",4,43,4.51216439692771
"C","trial","RL","NE","Pre-Stim",4,44,8.4914056142724
"C","trial","RL","NE","Pre-Stim",4,45,8.01303531119273
"C","trial","RL","NE","Pre-Stim",4,46,9.633836565866
"C","trial","RL","NE","Pre-Stim",4,47,3.53567611763604
"C","trial","RL","NE","Pre-Stim",4,48,4.94894453688697
"C","trial","RL","NE","Pre-Stim",4,49,4.65543510297923
"C","trial","RL","NE","Pre-Stim",4,50,6.40033808228737
"C","trial","RL","NE","Pre-Stim",4,51,6.9062431819617
"C","trial","RL","NE","Pre-Stim",4,52,3.62841777772839
"C","trial","RL","NE","Pre-Stim",4,53,6.71184951429149
"C","trial","RL","NE","Pre-Stim",4,54,4.26583211565233
"C","trial","RL","NE","Pre-Stim",4,55,4.99270567641032
"C","trial","RL","NE","Pre-Stim",4,56,2.48425130034792
"C","trial","RL","NE","Pre-Stim",4,57,5.80161928437899
"C","trial","RL","NE","Pre-Stim",4,58,8.64510573437871
"C","trial","RL","NE","Pre-Stim",4,59,7.56545574547619
"C","trial","RL","NE","Pre-Stim",4,60,4.27136637862364
"C","trial","RL","NE","Pre-Stim",4,61,5.36676679573046
"C","trial","RL","NE","Pre-Stim",4,62,6.29057668538136
"C","trial","RL","NE","Pre-Stim",4,63,5.64147426010235
"C","trial","RL","NE","Pre-Stim",4,64,7.24359966779371
"C","trial","RL","NE","Pre-Stim",4,65,5.22070628009941
"C","trial","RL","NE","Pre-Stim",4,66,5.53497943493279
"C","trial","RL","NE","Pre-Stim",4,67,3.3356579529511
"C","trial","RL","NE","Pre-Stim",4,68,3.70829945834157
"C","trial","RL","NE","Pre-Stim",4,69,5.16580500482972
"C","trial","RL","NE","Pre-Stim",4,70,-0.61938696830233
"C","trial","RL","NE","Pre-Stim",4,71,2.80984148252143
"C","trial","RL","NE","Pre-Stim",4,72,3.12585781386547
"C","trial","RL","NE","Pre-Stim",4,73,0.123639928428632
"C","trial","RL","NE","Pre-Stim",4,74,-0.577299120125009
"C","trial","RL","NE","Pre-Stim",4,75,3.29968166957903
"C","trial","RL","NE","Pre-Stim",4,76,5.28766668733546
"C","trial","RL","NE","Pre-Stim",4,77,2.08824175085776
"C","trial","RL","NE","Pre-Stim",4,78,0.255987257183989
"C","trial","RL","NE","Pre-Stim",4,79,0.0534696907282114
"C","trial","RL","NE","Pre-Stim",4,80,3.08725229803812
"C","trial","RL","NE","Pre-Stim",4,81,0.101136795875596
"C","trial","RL","NE","Pre-Stim",4,82,2.36625599596164
"C","trial","RL","NE","Pre-Stim",4,83,1.62939618532289
"C","trial","RL","NE","Pre-Stim",4,84,0.120137252759257
"C","trial","RL","NE","Pre-Stim",4,85,1.09475019256118
"C","trial","RL","NE","Pre-Stim",4,86,3.33824879283467
"C","trial","RL","NE","Pre-Stim",4,87,-1.26062070210662
"C","trial","RL","NE","Pre-Stim",4,88,-0.448725609793105
"C","trial","RL","NE","Pre-Stim",4,89,-0.531667428487987
"C","trial","RL","NE","Pre-Stim",4,90,3.9320387142757
"C","trial","RL","NE","Pre-Stim",4,91,-1.90212370147542
"C","trial","RL","NE","Pre-Stim",4,92,0.932369734732377
"C","trial","RL","NE","Pre-Stim",4,93,-1.1838311146017
"C","trial","RL","NE","Pre-Stim",4,94,1.25481279844366
"C","trial","RL","NE","Pre-Stim",4,95,0.776586572970386
"C","trial","RL","NE","Pre-Stim",4,96,-0.358160203529112
"C","trial","RL","NE","Pre-Stim",4,97,1.58320104215148
"C","trial","RL","NE","Pre-Stim",4,98,0.524122520314605
"C","trial","RL","NE","Pre-Stim",4,99,0.468818907316844
"C","trial","RL","NE","Pre-Stim",4,100,-0.0204987244140883
"C","trial","RL","NE","Pre-Stim",4,101,0.270327032533061
"C","trial","RL","NE","Pre-Stim",4,102,1.391311090929
"C","trial","RL","NE","Pre-Stim",4,103,0.772223359330447
"C","trial","RL","NE","Pre-Stim",4,104,-0.680886159159574
"C","trial","RL","NE","Pre-Stim",4,105,-3.73632384899296
"C","trial","RL","NE","Post-Stim",4,1,-3.0062612886901
"C","trial","RL","NE","Post-Stim",4,2,-4.73387706250303
"C","trial","RL","NE","Post-Stim",4,3,-4.48395142477515
"C","trial","RL","NE","Post-Stim",4,4,-3.73491185866938
"C","trial","RL","NE","Post-Stim",4,5,-8.20178213543521
"C","trial","RL","NE","Post-Stim",4,6,-4.79010830176992
"C","trial","RL","NE","Post-Stim",4,7,-6.11087659167831
"C","trial","RL","NE","Post-Stim",4,8,-6.03114323648978
"C","trial","RL","NE","Post-Stim",4,9,-7.20893308662227
"C","trial","RL","NE","Post-Stim",4,10,-9.16579056009729
"C","trial","RL","NE","Post-Stim",4,11,-8.45600233554204
"C","trial","RL","NE","Post-Stim",4,12,-5.32799223200959
"C","trial","RL","NE","Post-Stim",4,13,-7.32067445165684
"C","trial","RL","NE","Post-Stim",4,14,-7.88715253095552
"C","trial","RL","NE","Post-Stim",4,15,-10.064813374404
"C","trial","RL","NE","Post-Stim",4,16,-4.31151992271833
"C","trial","RL","NE","Post-Stim",4,17,-7.52006369811215
"C","trial","RL","NE","Post-Stim",4,18,-5.31321432853346
"C","trial","RL","NE","Post-Stim",4,19,-8.57696544273232
"C","trial","RL","NE","Post-Stim",4,20,-5.61238105991254
"C","trial","RL","NE","Post-Stim",4,21,-6.91807550679273
"C","trial","RL","NE","Post-Stim",4,22,-6.90540998068794
"C","trial","RL","NE","Post-Stim",4,23,-8.44223176788958
"C","trial","RL","NE","Post-Stim",4,24,-9.04383528862116
"C","trial","RL","NE","Post-Stim",4,25,-9.28352494115984
"C","trial","RL","NE","Post-Stim",4,26,-8.94843836932621
"C","trial","RL","NE","Post-Stim",4,27,-6.98193674420089
"C","trial","RL","NE","Post-Stim",4,28,-6.62340330376643
"C","trial","RL","NE","Post-Stim",4,29,-6.59984022567377
"C","trial","RL","NE","Post-Stim",4,30,-7.16174902940283
"C","trial","RL","NE","Post-Stim",4,31,-10.1429400976547
"C","trial","RL","NE","Post-Stim",4,32,-5.06917168364032
"C","trial","RL","NE","Post-Stim",4,33,-3.87517956578888
"C","trial","RL","NE","Post-Stim",4,34,-1.67652655150717
"C","trial","RL","NE","Post-Stim",4,35,3.95473255460184
"C","trial","RL","NE","Post-Stim",4,36,-2.82671792088363
"C","trial","RL","NE","Post-Stim",4,37,-4.1578947307821
"C","trial","RL","NE","Post-Stim",4,38,-2.01292600363671
"C","trial","RL","NE","Post-Stim",4,39,-3.3663983853982
"C","trial","RL","NE","Post-Stim",4,40,0.425358631515374
"C","trial","RL","NE","Post-Stim",4,41,1.82757270667834
"C","trial","RL","NE","Post-Stim",4,42,0.317783754024078
"C","trial","RL","NE","Post-Stim",4,43,-3.47361502911247
"C","trial","RL","NE","Post-Stim",4,44,-1.99694194503948
"C","trial","RL","NE","Post-Stim",4,45,7.98095300899691
"C","trial","RL","NE","Post-Stim",4,46,-5.74170194843821
"C","trial","RL","NE","Post-Stim",4,47,-2.97351594767458
"C","trial","RL","NE","Post-Stim",4,48,-1.95792346826244
"C","trial","RL","NE","Post-Stim",4,49,-1.36318080246477
"C","trial","RL","NE","Post-Stim",4,50,-1.6514162917963
"C","trial","RL","NE","Post-Stim",4,51,-3.95104354254993
"C","trial","RL","NE","Post-Stim",4,52,-2.99468511587775
"C","trial","RL","NE","Post-Stim",4,53,-2.1992001166314
"C","trial","RL","NE","Post-Stim",4,54,0.596841732585686
"C","trial","RL","NE","Post-Stim",4,55,-3.45059583815785
"C","trial","RL","NE","Post-Stim",4,56,-3.77139945458925
"C","trial","RL","NE","Post-Stim",4,57,-2.66864174936428
"C","trial","RL","NE","Post-Stim",4,58,-5.26499196931795
"C","trial","RL","NE","Post-Stim",4,59,-2.15419848114169
"C","trial","RL","NE","Post-Stim",4,60,-9.80088330488986
"C","trial","RL","NE","Post-Stim",4,61,-9.59781449009586
"C","trial","RL","NE","Post-Stim",4,62,-10.3525225743777
"C","trial","RL","NE","Post-Stim",4,63,-0.658056789512317
"C","trial","RL","NE","Post-Stim",4,64,3.47694550394872
"C","trial","RL","NE","Post-Stim",4,65,14.4432923690515
"C","trial","RL","NE","Post-Stim",4,66,6.35473239686874
"C","trial","RL","NE","Post-Stim",4,67,3.7039141442211
"C","trial","RL","NE","Post-Stim",4,68,5.02659101535406
"C","trial","RL","NE","Post-Stim",4,69,1.35593129828219
"C","trial","RL","NE","Post-Stim",4,70,-6.71593075640531
"C","trial","RL","NE","Post-Stim",4,71,7.06649541545843
"C","trial","RL","NE","Post-Stim",4,72,-5.86860870423074
"C","trial","RL","NE","Post-Stim",4,73,-1.60210017928556
"C","trial","RL","NE","Post-Stim",4,74,5.86144292317958
"C","trial","RL","NE","Post-Stim",4,75,-1.75956535797531
"C","trial","RL","NE","Post-Stim",4,76,-4.3302488819268
"C","trial","RL","NE","Post-Stim",4,77,0.041813907962105
"C","trial","RL","NE","Post-Stim",4,78,-7.07160220896896
"C","trial","RL","NE","Post-Stim",4,79,-9.55084801425783
"C","trial","RL","NE","Post-Stim",4,80,-2.7448051992366
"C","trial","RL","NE","Post-Stim",4,81,-3.25461117682858
"C","trial","RL","NE","Post-Stim",4,82,0.288413558365399
"C","trial","RL","NE","Post-Stim",4,83,7.59999768250933
"C","trial","RL","NE","Post-Stim",4,84,0.736496932867761
"C","trial","RL","NE","Post-Stim",4,85,0.389896295475413
